Unnamed: 0,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard,exp_name,dataset,tool,result_name,Unnamed: 0.2,Unnamed: 0.1,grn_collectri_f1,method
4,3d86a50ba1e1,CD14,ARID3A;ATF6;BATF;BCL6;BHLHE40;CEBPA;CEBPD;CREB5;HHEX;HLX;HTATIP2;IRF2;IRF5;JDP2;JUN;LMO2;MEF2A;NFE2;NFKB1;NR4A2;POU2F2;RARA;RUNX3;SP1;SPI1;STAT5B;TBX21;TFEB;TRIM21;ZBTB7B,30,,,0.50881,0.59885,0.50268,6.38097,25.33018,4.57161,0.58244,1.87047,0.49835,0.1,0.15,0.06383,exp03,blood,coregnet,r1,,,,exp03-coregnet
5,518a1d2baf74,CD44,ARID3A;ATF6;BACH1;BATF;BCL6;CEBPA;CEBPD;CREB5;ELF4;ETV6;HHEX;HTATIP2;IRF2;JUN;KLF13;KLF16;KLF7;MBD2;MEF2A;MTF1;NFE2;NFKB1;RARA;SP1;SP100;SRF;STAT5B;TRIM21;ZBTB18;ZBTB7B;ZNF217,31,,,0.50717,0.53943,0.51039,7.68724,15.4781,5.66288,0.58223,1.8162,0.51172,0.09677,0.03846,0.0283,exp03,blood,coregnet,r1,,,,exp03-coregnet
6,99c7aaafda4e,CDKN1A,ATF3;BHLHE40;CEBPD;CREB5;EGR1;EOMES;HHEX;HTATIP2;JUN;MAFF;NR4A1;NR4A2;RUNX3,13,,,0.48932,0.66026,0.46795,8.54589,30.98782,5.43771,0.58438,1.82989,0.52085,0.38462,0.01969,0.01908,exp03,blood,coregnet,r1,,,,exp03-coregnet
7,1d6a544a25c8,CDKN1B,BACH1;BCLAF1;CBFB;CTCF;CTNNB1;ELF1;EOMES;EP300;ETS1;FLI1;FOS;HIF1A;HMGB1;ID2;KDM2A;KDM5A;KLF1;KLF3;KLF6;LRRFIP1;MBD1;NCOA3;NONO;NR3C1;NR4A2;PRDM1;RLF;RUNX3;STAT4;TBX21;TCF7;VEZF1;ZBTB4;ZEB2;ZHX2;ZNF217;ZNF266;ZNF384,38,,,0.50593,0.55073,0.50984,8.89864,20.7031,8.42843,0.54202,1.65828,0.47458,0.23684,0.08411,0.06618,exp03,blood,coregnet,r1,,,,exp03-coregnet
8,80c01ca32056,CLU,ATF3;ATF6;BATF;BCL6;BHLHE40;CEBPD;CREB5;EGR1;EOMES;FOS;HHEX;HTATIP2;JUN;MAFF;NFE2;NR4A1;NR4A2;RUNX3;SPI1;TBX21;TRIM21,21,,,0.5119,0.67381,0.49286,6.97381,36.52852,5.14803,0.57589,1.89255,0.49335,0.09524,0.08,0.04545,exp03,blood,coregnet,r1,,,,exp03-coregnet
9,cafa9cab073c,CSF1R,ATF3;BHLHE40;EGR1;EOMES;ETS1;FOS;JUN;JUND;NCOR2;NR4A1;NR4A2;RUNX3;SND1;SSRP1;STAT4;TBX21;TCF7;ZBTB4,18,,,0.52941,0.66993,0.51525,10.77343,43.82338,8.17664,0.56668,1.90701,0.46791,0.16667,0.13043,0.07895,exp03,blood,coregnet,r1,,,,exp03-coregnet
10,6e84051c1107,CXCR4,ATF3;BHLHE40;CEBPA;CREB5;DDIT3;FOS;HHEX;JUN;MAFF;NFE2;NR4A1;NR4A2;RLF,13,,,0.60256,0.69872,0.58333,14.228,32.96915,10.89165,0.60673,1.96842,0.5325,0.07692,0.01923,0.01562,exp03,blood,coregnet,r1,,,,exp03-coregnet
11,6b22c649d62f,DUSP1,ATF3;BHLHE40;DDIT3;ETS2;FOS;FOSL2;HHEX;HIF1A;JUN;JUNB;KLF1;KLF6;MAFF;MXD1;NFIL3;NFYA;NR4A1;NR4A2;PRDM1;RLF,20,,,0.56228,0.68333,0.54386,11.74054,28.20849,7.2819,0.62923,1.9383,0.56853,0.1,0.06897,0.04255,exp03,blood,coregnet,r1,,,,exp03-coregnet
12,9d4649504c7f,GADD45B,ATF3;BHLHE40;DDIT3;EGR1;FOS;FOSL2;HIF1A;JUN;JUNB;MAFF;MXD1;NR4A1;NR4A2;RLF;TRIM21,15,,,0.61429,0.74762,0.60317,16.62702,44.29513,10.86048,0.58455,1.93507,0.50316,0.2,0.13043,0.08571,exp03,blood,coregnet,r1,,,,exp03-coregnet
13,7777003745e2,GSTP1,APEX1;ATF3;ATF6B;BHLHE40;CREB3;CXXC1;DMAP1;E4F1;EGR1;EOMES;EWSR1;GTF2F1;HDAC1;HHEX;HMGA1;HSF1;IRF3;IRF5;JUN;JUND;MAFF;MAZ;MZF1;NR4A1;NR4A2;PHF1;RUNX3;SND1;SREBF2;SSRP1;TBX21;TRIM28;UBTF;ZBTB17;ZBTB4;ZNF335,36,,,0.51984,0.56005,0.51772,10.88695,14.74417,8.16344,0.53054,1.66886,0.45336,0.02778,0.02564,0.01351,exp03,blood,coregnet,r1,,,,exp03-coregnet
14,f745e94c2cdf,HBA2,ARID3A;ATF6;BACH1;BATF;BCL6;CEBPA;CEBPD;CREB5;ELF1;EP300;ETS2;FLI1;GATA1;HBP1;HHEX;HMGB2;HTATIP2;IRF2;JDP2;KLF13;KLF7;LMO2;LRRFIP1;MEF2A;MLXIP;NFE2;NR3C1;SP1;STAT5B;TFEB;TRIM21;VEZF1;ZBTB18;ZBTB7B;ZEB2;ZNF217;ZNF746;ZXDC,38,,,0.49692,0.50782,0.50213,6.05738,11.1849,5.18829,0.57263,1.70534,0.51487,0.13158,0.22727,0.09091,exp03,blood,coregnet,r1,,,,exp03-coregnet
15,2945b28608d5,HBB,ARID3A;ATF6;BACH1;BATF;BCL6;CEBPA;CEBPD;CREB5;ELF1;EP300;ETS2;FLI1;GATA1;HHEX;HLX;HTATIP2;ING4;IRF2;IRF9;JDP2;KLF10;KLF13;KLF16;KLF7;LMO2;LRRFIP1;MEF2A;MLXIP;MNT;NCOA1;NFE2;NR3C1;RARA;SP1;SP100;SPI1;SRF;STAT5B;TFEB;TRIM21;VEZF1;ZBTB18;ZBTB7B;ZEB2;ZNF217;ZNF746;ZXDC,47,,,0.50216,0.51742,0.50509,5.83579,12.17618,5.00062,0.56948,1.71963,0.50888,0.17021,0.13559,0.08163,exp03,blood,coregnet,r1,,,,exp03-coregnet
16,607c47ab2406,HLA-DRB1,ATF3;BHLHE40;CEBPD;CREB5;EOMES;HHEX;HTATIP2;JUN;JUND;MAFF;MEF2A;NR4A1;NR4A2;PHF1;RUNX3;TBX21;ZBTB4,17,,,0.5,0.61152,0.4902,8.33007,23.00987,4.87829,0.58141,1.81414,0.51704,0.11765,0.06667,0.04444,exp03,blood,coregnet,r1,,,,exp03-coregnet
17,5494b9d87444,HLA-E,ATF3;ATF6;CEBPD;CREB5;ELF4;ESRRA;FLI1;HHEX;HLX;HTATIP2;JDP2;JUN;KLF13;KLF16;MEF2A;MLXIP;MNT;NFKB1;NFYC;NR4A1;NR4A2;PBX2;RARA;RXRB;SKI;SP1;STAT5A;STAT5B;STAT6;TFEB;TRIM21;ZBTB18;ZBTB7B;ZNF217;ZXDC,35,,,0.49888,0.51317,0.4944,8.10792,13.80359,4.43199,0.59421,1.80575,0.53361,0.11429,0.07692,0.04819,exp03,blood,coregnet,r1,,,,exp03-coregnet
18,593e2c5903e6,HMOX1,ATF3;BHLHE40;DDIT3;EGR1;EOMES;ETS1;FOS;FOSL2;HIF1A;JUN;KLF10;KLF4;MAFB;MAFF;NFE2;NR4A1;NR4A2;RLF;RUNX3,19,,,0.55019,0.72222,0.53314,12.87738,44.10086,8.46147,0.6069,2.04589,0.52217,0.26316,0.07812,0.0641,exp03,blood,coregnet,r1,,,,exp03-coregnet
19,d91b7473c669,HSP90AA1,ATF3;BHLHE40;CREB5;DDIT3;EOMES;ETS1;FOS;ID2;JUN;MAFF;NR4A1;NR4A2;RLF;RUNX3;STAT4;TBX21,16,,,0.51875,0.66944,0.51806,9.05263,37.67238,7.09266,0.59436,1.9538,0.50944,0.0625,0.05,0.02857,exp03,blood,coregnet,r1,,,,exp03-coregnet
20,b2b46450e6b1,HSPA1A,ATF3;BHLHE40;CEBPA;CREB5;EOMES;HHEX;HTATIP2;JUN;MAFF;MEF2A;NR4A1;NR4A2;RUNX3;TBX21;TRIM21,15,,,0.49286,0.61746,0.49524,7.45401,26.13901,6.22947,0.56701,1.83149,0.4919,0.0,0.0,0.0,exp03,blood,coregnet,r1,,,,exp03-coregnet
21,b9edfb5c8a55,MAPK14,ATF3;BCL6;BHLHE40;CREB5;EGR1;EOMES;HHEX;HTATIP2;JUN;JUND;MAFF;MEF2A;NR4A1;NR4A2;RUNX3;TBX21,16,,,0.51806,0.67917,0.50694,7.71907,36.24085,5.75429,0.57848,1.89554,0.50205,0.125,0.08,0.05128,exp03,blood,coregnet,r1,,,,exp03-coregnet
22,b9b72aa41857,MAT2A,BACH1;CREB5;ELF1;FLI1;HHEX;HTATIP2;KLF13;MEF2A;NR3C1;NR4A1;NR4A2;SKI;SRF;VEZF1;ZBTB18;ZNF217,16,,,0.47639,0.48333,0.48611,5.22288,6.27723,4.45331,0.59334,1.78116,0.53907,0.0,0.0,0.0,exp03,blood,coregnet,r1,,,,exp03-coregnet
23,85083c2e4cec,MCL1,ATF3;BACH1;BHLHE40;CEBPD;CREB5;ELF1;EP300;FLI1;HHEX;JDP2;KLF13;KLF7;LRRFIP1;MEF2A;NR4A1;STAT5B;VEZF1;ZBTB18;ZBTB7B;ZNF217,20,,,0.50175,0.52456,0.49649,8.93884,10.15954,5.23021,0.63699,1.87493,0.58465,0.0,0.0,0.0,exp03,blood,coregnet,r1,,,,exp03-coregnet
24,b9932a27d4c6,NDRG1,ATF3;BHLHE40;DDIT3;FOS;FOSL2;HHEX;HIF1A;JUN;MAFF;MXD1;NFIL3;NR4A1;RLF;RUNX3,14,,,0.61355,0.70513,0.58242,16.47435,33.06859,9.51465,0.60319,1.94777,0.52812,0.07143,0.05,0.0303,exp03,blood,coregnet,r1,,,,exp03-coregnet
25,c8805cb52a72,NFKBIA,ATF3;ATF6;BACH1;BCL6;CEBPD;CREB5;EOMES;HHEX;JDP2;JUN;KLF13;KLF7;MEF2A;NR4A2;STAT5B;ZBTB18;ZBTB7B;ZNF217,18,,,0.49237,0.55882,0.48802,6.8301,17.62884,4.42077,0.63737,1.96143,0.57349,0.05556,0.02941,0.01961,exp03,blood,coregnet,r1,,,,exp03-coregnet
26,e4314be7a0aa,NOTCH1,ARID3A;ATF3;ATF6;BACH1;BCL6;BCLAF1;CEBPD;CIC;CREB5;CTNNB1;ELF1;ELF4;EP300;FLI1;HBP1;HHEX;HTATIP2;IRF2;JUN;KDM2A;KLF13;KLF6;KMT2B;LRRFIP1;MEF2A;MEF2D;MLX;MNT;NCOA1;NCOA3;NFYC;PBX2;RCOR1;SKI;SP1;SP100;STAT3;STAT5B;STAT6;VEZF1;ZBTB18;ZBTB7B;ZNF217;ZNF746;ZXDC,45,,,0.52626,0.51751,0.52677,10.64333,13.16012,8.10804,0.55256,1.64617,0.49374,0.06667,0.05085,0.0297,exp03,blood,coregnet,r1,,,,exp03-coregnet
27,fec80dd8b6de,OGA,BACH1;BCLAF1;BHLHE40;CBFB;CTCF;CTNNB1;DDIT3;ELF1;EOMES;ETS1;FOS;FOSL2;HIF1A;HMGB1;ID2;JUN;KDM2A;KDM5A;KLF10;KLF3;KLF6;MAFF;MBD1;MXD1;NCOA3;NFYA;NONO;NR3C1;NR4A1;NR4A2;PRDM1;RCOR1;RLF;RUNX3;STAT4;TBX21,36,,,0.52897,0.59312,0.5246,12.09501,22.63444,8.41333,0.54102,1.72625,0.46654,0.02778,0.03846,0.01639,exp03,blood,coregnet,r1,,,,exp03-coregnet
28,fbd0ca5b02fe,PCNA,APEX1;ATF3;BCLAF1;CBFB;CTCF;EOMES;ETS1;HDAC1;HHEX;HMGA1;HMGB1;ID2;IKZF1;ING4;IRF5;IRF7;IRF9;JUN;MAZ;NONO;NR4A1;NR4A2;POU2F2;PRDM1;RUNX3;SFPQ;SND1;SREBF2;SSRP1;STAT1;STAT2;STAT4;TBX21;TCF7;TRIM21;TRIM28;UBTF;XBP1;ZBTB4;ZNF266,40,,,0.51624,0.59359,0.51848,11.19172,25.23506,10.77046,0.53006,1.7212,0.43964,0.15,0.12766,0.07407,exp03,blood,coregnet,r1,,,,exp03-coregnet
29,dfed1cea1312,PDLIM7,ARID3A;ARID3B;ARID5A;ATF3;ATF6B;BATF;CEBPA;CEBPD;CIC;CREB5;ETV6;HHEX;HLX;HTATIP2;IRF7;JDP2;KMT2B;MEF2B;MLX;MLXIP;MNT;NFYC;NR4A1;NR4A2;PBX2;RARA;RXRB;SIRT6;SP1;SPI1;STAT5B;STAT6;TFEB;TRIM21;USF1;ZBTB7B;ZGPAT;ZXDC,38,,,0.4936,0.50379,0.49336,6.77868,11.21313,4.55454,0.5732,1.72286,0.51129,0.10526,0.10526,0.05556,exp03,blood,coregnet,r1,,,,exp03-coregnet
30,dab7bc2e3b14,PER1,ATF3;BHLHE40;CEBPA;CREB5;DDIT3;EGR1;FOS;HHEX;JUN;MAFF;NFE2;NR4A1;NR4A2;RLF;RUNX3,15,,,0.5746,0.69206,0.5619,12.04435,37.99685,9.78006,0.60326,1.98429,0.5226,0.4,0.23077,0.17143,exp03,blood,coregnet,r1,,,,exp03-coregnet
31,10a59c863040,PRKACA,ARID3A;ATF3;ATF6;BCL6;CEBPA;CEBPD;CIC;CREB5;EGR1;HHEX;HLX;HTATIP2;JDP2;JUN;KLF13;KLF16;MEF2A;MLXIP;MNT;NFYC;NR4A1;PBX2;RARA;RUNX3;RXRB;SIRT6;SP1;SPI1;STAT5A;STAT5B;STAT6;TFEB;TRIM21;USF1;ZBTB18;ZBTB7B;ZGPAT;ZNF746;ZXDC,39,,,0.50697,0.52564,0.50697,8.6632,17.6222,5.67812,0.57715,1.77806,0.50815,0.07692,0.06383,0.03614,exp03,blood,coregnet,r1,,,,exp03-coregnet
32,25e20287841d,PSEN1,ATF3;ATF6;BHLHE40;CEBPD;CREB5;EOMES;HHEX;HTATIP2;IRF2;JUN;KLF13;MEF2A;NR4A2;SP1;STAT5B;TFEB;TRIM21;ZBTB18;ZBTB7B,19,,,0.47515,0.55166,0.47368,7.02722,16.56335,4.04578,0.58317,1.83932,0.5153,0.10526,0.1,0.05405,exp03,blood,coregnet,r1,,,,exp03-coregnet
33,59b210635668,PTEN,ATF3;ATF6;BACH1;BCL6;CEBPD;CREB5;ELF1;EOMES;EP300;ETS2;HBP1;IRF2;KLF7;LRRFIP1;MEF2A;RBPJ;RUNX3;SP1;STAT5B;ZBTB18;ZNF217;ZNF746,22,,,0.50469,0.55123,0.51154,6.22968,18.29103,5.93988,0.62002,1.83375,0.56372,0.09091,0.03846,0.02778,exp03,blood,coregnet,r1,,,,exp03-coregnet
34,dab23a58bed7,RASSF1,CTBP1;CXXC1;DMAP1;E4F1;EOMES;ETS1;GTF2F1;HDAC1;ID2;IRF3;LDB1;MBD1;MZF1;NFE2;NONO;NR4A2;PHF1;PPARD;PRDM1;RUNX3;SFPQ;SREBF2;SSRP1;STAT2;STAT4;TBX21;TCF7;TRIM28;UBTF;ZBTB17;ZBTB4;ZNF266;ZNF335,33,,,0.48011,0.55871,0.47869,8.51405,15.51989,6.85446,0.52339,1.64282,0.44863,0.0303,0.05,0.01923,exp03,blood,coregnet,r1,,,,exp03-coregnet
35,eb3ce0b076c4,RBL2,ATF3;BACH1;BCLAF1;CTNNB1;ELF1;EP300;FLI1;IKZF1;JUN;LRRFIP1;MAFF;NR3C1;NR4A1;VEZF1;ZBTB18;ZEB2;ZNF217,17,,,0.55025,0.56618,0.55392,16.4782,23.81795,12.89634,0.58039,1.74277,0.51704,0.0,0.0,0.0,exp03,blood,coregnet,r1,,,,exp03-coregnet
36,7ff5357a0dbe,RHOA,ARID3B;ARNT;ATF4;ATF6B;CIC;CREB3;CTBP1;CXXC1;DMAP1;E4F1;ELF4;ENO1;ETV6;EWSR1;GATA1;GTF2F1;HSF1;KDM2A;KDM5A;KLF1;KMT2B;LDB1;MBD1;MBD2;MECP2;MLX;NFE2L1;NONO;PBX2;PPARD;RXRB;SF1;SFPQ;SIRT6;SP2;STAT3;STAT5A;USF1;ZBTB17;ZBTB7A;ZGPAT;ZNF335,42,,,0.51587,0.50407,0.52013,12.31858,8.35831,9.50654,0.50906,1.58823,0.43736,0.04762,0.09524,0.03279,exp03,blood,coregnet,r1,,,,exp03-coregnet
37,127e9820fb3f,SOCS3,ARID5A;ATF3;ATF6;BACH1;BCL3;BCL6;BCLAF1;CEBPB;CEBPD;CREB5;CTNNB1;ELF1;ETS2;HHEX;HIF1A;IRF2;JUN;JUNB;KDM2A;KLF1;KLF13;KLF6;KLF7;LRRFIP1;MEF2A;MNT;NR4A1;STAT3;STAT5B;ZBTB18;ZBTB7B;ZEB2;ZNF217,33,,,0.51768,0.57418,0.51957,9.42765,19.0787,6.75761,0.58192,1.83918,0.50591,0.12121,0.10811,0.06061,exp03,blood,coregnet,r1,,,,exp03-coregnet
38,88975643fb45,SOD2,ATF3;ATF6;BACH1;BHLHE40;CEBPD;CREB5;EOMES;HHEX;HTATIP2;IRF2;JUN;MAFF;MEF2A;NR4A1;NR4A2;RARA;SP1;STAT5B;TBX21;TRIM21;ZBTB18;ZNF217,22,,,0.49062,0.57359,0.48773,6.86477,20.77568,4.6994,0.59608,1.84995,0.52957,0.09091,0.05,0.03333,exp03,blood,coregnet,r1,,,,exp03-coregnet
39,9e51cac08636,SPARC,ATF3;BACH1;BHLHE40;CEBPA;CEBPD;CREB5;EGR1;EOMES;HHEX;HTATIP2;JDP2;JUN;KLF13;MAFF;MEF2A;NFE2;NR4A1;NR4A2;RUNX3;TRIM21;ZBTB18;ZBTB7B,22,,,0.49603,0.58369,0.49495,9.70371,19.37896,5.56172,0.59376,1.8483,0.52732,0.04545,0.04348,0.02273,exp03,blood,coregnet,r1,,,,exp03-coregnet
40,85bf787cfe71,SQSTM1,ARID3B;ARNT;ATF3;ATF4;ATF6B;CREB3;CTBP1;CTCF;CXXC1;DMAP1;E4F1;ELF4;EOMES;ETS1;ETV6;EWSR1;FOSL2;GTF2F1;HDAC1;HSF1;ID2;IRF3;JUND;KDM2A;KDM5A;KLF1;KMT2B;LDB1;MBD1;MECP2;MEF2D;MZF1;NCOR2;NFE2L1;NFKB2;NONO;NR4A1;NR4A2;PBX2;PHF1;PML;PPARD;RELA;RUNX3;RXRB;SF1;SFPQ;SND1;SP2;SREBF1;SREBF2;SSRP1;STAT4;TBX21;TCF7;TRIM28;UBTF;USF1;ZBTB17;ZBTB4;ZBTB7A;ZGPAT;ZHX2;ZNF335;ZNF384;ZNF692,66,,,0.50591,0.5296,0.51259,10.70995,12.17276,8.73445,0.52288,1.61866,0.45126,0.0303,0.1,0.02381,exp03,blood,coregnet,r1,,,,exp03-coregnet
41,7f904d5fc802,SUMO1,ARNT;ATF6;ATF6B;BACH1;BCLAF1;CREB3;CREB5;CTBP1;CTCF;CTNNB1;DMAP1;ELF1;ELF4;ETV6;EWSR1;FLI1;GTF2F1;GTF3A;HDAC1;HHEX;HMGB1;HTATIP2;IRF2;JUN;KDM5A;KLF13;LDB1;LMO2;LRRFIP1;MAFF;MBD1;MBD2;MEF2A;MLX;NFE2L1;NFYC;NR3C1;PBX2;RXRB;SFPQ;SIRT6;SP1;SP100;SRF;STAT5A;STAT5B;UBTF;USF1;VEZF1;YY1;ZBTB17;ZBTB18;ZBTB7A;ZBTB7B;ZGPAT;ZNF217;ZXDC,57,,,0.52068,0.52287,0.52036,10.91103,11.42749,7.83868,0.52981,1.64328,0.46265,0.05263,0.125,0.03846,exp03,blood,coregnet,r1,,,,exp03-coregnet
42,3d2ba019bb59,TGFB1,ARID3B;ARID5A;ARNT;ATF6B;BCL3;CIC;CREB3;CTBP1;CTCF;CXXC1;DMAP1;E4F1;ELF4;ETV6;EWSR1;FOSL2;GTF2F1;HDAC1;HSF1;IRF3;JUND;KDM2A;KDM5A;KLF1;KMT2B;LDB1;MAZ;MBD1;MBD2;MECP2;MEF2D;MZF1;NCOA3;NCOR2;NFE2L1;NFYC;NONO;NR4A1;PBX2;PHF1;PML;PPARD;RELA;RUNX3;RXRB;SF1;SFPQ;SIRT6;SP2;SREBF1;SREBF2;STAT5A;STAT6;TRIM28;UBTF;USF1;YY1;ZBTB17;ZBTB7A;ZGPAT;ZHX2;ZNF335;ZNF384;ZNF692,64,,,0.52703,0.5291,0.53299,13.39809,13.18027,10.64494,0.51792,1.61732,0.44393,0.10938,0.09091,0.05224,exp03,blood,coregnet,r1,,,,exp03-coregnet
43,7b9c0564280a,TGFBR2,ATF3;BACH1;CREB5;EOMES;FLI1;HHEX;HTATIP2;IRF2;KLF13;MAFF;MEF2A;NR4A1;RUNX3;TBX21;ZBTB18;ZBTB7B;ZNF217,17,,,0.45404,0.53799,0.46569,4.86373,10.45514,3.16409,0.63111,1.88028,0.57971,0.05882,0.02564,0.01818,exp03,blood,coregnet,r1,,,,exp03-coregnet
44,d1fa9535e472,TIMP1,ARID5A;ATF3;BCL3;BHLHE40;CEBPB;ENO1;ERF;FOS;FOSL2;HHEX;HIF1A;HMGA1;JUN;JUNB;JUND;KLF2;MAFF;NFKB2;NR4A1;NR4A2;PHF1;PPARD;RELA;RELB;RUNX3;STAT4;ZBTB4;ZHX2,28,,,0.56129,0.64683,0.55776,13.27761,33.8095,8.02154,0.5814,1.95727,0.48292,0.28571,0.21053,0.13793,exp03,blood,coregnet,r1,,,,exp03-coregnet
45,b8f2046280c7,TKT,ARID3A;ARNT;ATF3;ATF6;BCL6;BHLHE40;CEBPA;CEBPD;CREB5;ELF4;HHEX;HLX;HTATIP2;JDP2;JUN;MAFF;MBD2;MEF2B;MLX;MLXIP;MNT;NFYC;NR4A1;PBX2;RARA;RXRB;SIRT6;SP1;SPI1;STAT5A;STAT5B;STAT6;TFEB;TRIM21;USF1;ZBTB18;ZBTB7B;ZGPAT;ZXDC,39,,,0.49933,0.52249,0.4991,8.68567,15.87651,4.58191,0.58054,1.79932,0.50997,0.07692,0.10714,0.04688,exp03,blood,coregnet,r1,,,,exp03-coregnet
46,8c14305a154f,TNFSF10,ATF3;BHLHE40;DDIT3;EGR1;EOMES;FOS;HHEX;JUN;JUND;MAFF;NR4A1;NR4A2;PHF1;RLF;RUNX3;TBX21,16,,,0.53958,0.6625,0.53056,11.03097,38.3722,7.36661,0.58047,1.97793,0.49493,0.1875,0.07692,0.05769,exp03,blood,coregnet,r1,,,,exp03-coregnet
47,76bad67a319c,TXN,ATF3;BHLHE40;EGR1;EOMES;ETS1;FOS;HMGB2;HTATIP2;JUN;JUND;MAFF;NR4A1;NR4A2;PHF1;RUNX3;STAT4;TBX21;ZBTB4,18,,,0.51471,0.64924,0.49782,10.12457,36.86742,6.07521,0.56728,1.87873,0.48196,0.05556,0.05,0.02703,exp03,blood,coregnet,r1,,,,exp03-coregnet
48,2c5477f20085,VEGFA,ATF3;BCL6;BHLHE40;CEBPA;CEBPD;CREB5;HHEX;HTATIP2;JUN;KLF13;MAFF;MEF2A;NFE2;NR4A1;NR4A2;ZBTB7B,16,,,0.52778,0.61667,0.51389,11.69605,23.66379,6.5384,0.59525,1.87572,0.53001,0.375,0.04225,0.03947,exp03,blood,coregnet,r1,,,,exp03-coregnet
49,58bcf48ee2d0,VIM,ARID3A;ARNT;ATF3;ATF6;ATF6B;BACH1;BATF;CEBPA;CREB5;CTBP1;ELF4;EOMES;EP300;EWSR1;HHEX;HTATIP2;ING4;JDP2;KLF13;KLF16;LDB1;MAFF;MBD2;MEF2A;MLX;NFKB1;NFYC;NR4A2;PBX2;RARA;RXRB;SIRT6;SP1;SP100;SPI1;SRF;STAT5B;TFEB;TRIM21;USF1;VEZF1;ZBTB18;ZBTB7A;ZBTB7B;ZGPAT;ZNF217,46,,,0.50612,0.52689,0.51111,8.99937,12.54012,6.35227,0.55887,1.76253,0.48587,0.08696,0.08,0.04348,exp03,blood,coregnet,r1,,,,exp03-coregnet
0,b81f9809e4f4,ACTB,ARID5A;ATF2;BCL6;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CUX2;DBP;DDIT3;EGR1;EGR3;ELK1;ERF;ETS2;FOS;FOSL2;FOXJ3;GTF2F1;HIVEP2;HLF;HMGA1;HMGB2;HSF4;JAZF1;JUN;JUNB;KLF9;LMO2;MAFK;MEF2A;MEF2C;MEF2D;MEIS3;MESP1;MLXIPL;MTA3;MYRF;NEUROD2;NFE2L1;NFIL3;NKX6-2;NR1D1;NR1D2;NR4A1;PEG3;RBFOX2;RORB;SATB1;SATB2;SCRT1;SND1;STAT1;STAT2;STAT3;TBPL1;TEF;THRB;UBP1;XBP1;ZBTB16;ZBTB18;ZNF189;ZNF692,65,,,0.46857,0.50725,0.47013,5.06684,9.91562,3.80542,0.55795,1.73078,0.49072,0.03077,0.09524,0.02381,exp03,cortex-ba9,coregnet,r1,,,,exp03-coregnet
1,e336f867484c,APOE,CEBPD;CUX2;EGR3;EMX2;FOS;HES1;ID4;JUNB;KLF15;MEF2C;MYRF;NKX6-2;PEG3;RBFOX2;SATB1;SOX2;SOX9;SREBF1;THRB,19,,,0.43158,0.57895,0.43489,4.93535,14.60458,3.65655,0.53202,1.78262,0.44957,0.0,0.0,0.0,exp03,cortex-ba9,coregnet,r1,,,,exp03-coregnet
2,d4b20dd3e527,APP,ATF2;BCLAF1;BHLHE40;CUX2;EGR1;EGR3;ETS2;ETV5;FOS;FOSL2;FOXJ3;GTF2F1;HIVEP2;HLF;HMGA1;JAZF1;JUN;JUNB;KLF9;MEF2A;MEF2C;MEF2D;MTA3;MYRF;NFE2L1;NFIL3;NR1D2;NR4A1;PEG3;RBFOX2;RORB;SATB1;SATB2;SCRT1;SND1;STAT1;TBPL1;THRB;UBP1;XBP1;ZBTB16;ZBTB18,42,,,0.48577,0.53058,0.48006,5.4584,10.74716,4.42787,0.55138,1.6865,0.48862,0.14286,0.12245,0.07059,exp03,cortex-ba9,coregnet,r1,,,,exp03-coregnet
3,70f2a900d860,BMI1,ARID5A;ATF2;BCLAF1;BHLHE40;CEBPG;CUX2;DDIT3;EGR1;EGR3;ELK1;ERF;ETS2;FOS;FOSL2;FOXJ3;GTF2F1;HIVEP2;HLF;HMGA1;HMGB2;JAZF1;JUN;JUNB;KLF9;MAFK;MEF2A;MEF2C;MEF2D;MEIS3;MESP1;MLXIPL;MTA3;MYRF;NEUROD2;NFE2L1;NFIL3;NKX6-2;NR1D2;NR4A1;PEG3;RBFOX2;RORB;SATB1;SATB2;SCRT1;SND1;STAT1;STAT2;STAT3;TBPL1;TEF;THRB;UBP1;XBP1;ZBTB16;ZBTB18;ZEB2;ZNF189;ZNF692,59,,,0.46485,0.49942,0.46401,4.97535,8.68996,3.79564,0.55187,1.71173,0.48631,0.01695,0.04348,0.01235,exp03,cortex-ba9,coregnet,r1,,,,exp03-coregnet
