cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
2a2407eba56a,ENSG00000273828,PLAGL1;EMX1,2,0.4011,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.62609,1.52853,0.5528,,,,
d05dc5d030b5,ENSG00000273855,ZNF785;ZBTB41,2,0.3531,exp01_kidney_cortex-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.94371,2.24382,0.91799,,,,
8e7b8b543946,ENSG00000273891,KMT2A;NCOA2,2,0.2585,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,27.82793,20.91799,19.51676,0.44408,1.65891,0.38647,,,,
3162be2999db,ENSG00000273893,KLRG1;MEOX1;ZSCAN22,3,0.2482,exp01_kidney_cortex-coregtor-r1,0.38889,0.33333,0.38889,0.93247,0.0,0.25041,0.35641,0.73466,0.41106,,,,
2e2456f0e8da,ENSG00000273901,PAX8;ESRRG,2,0.3587,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.85682,1.25381,0.4799,0.46225,1.44467,0.44164,,,,
56f3f2dd4d03,ENSG00000273925,NRL;REL,2,0.4254,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,5.80051,0.0,0.71113,1.87097,0.70395,,,,
b5b32204f03f,ENSG00000273951,RLF;ZNF546,2,0.2759,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.92082,2.22345,0.84664,,,,
d630d6348815,ENSG00000273958,PURG;TAL2,2,0.1964,exp01_kidney_cortex-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.72119,1.84644,0.68792,,,,
7a2c297141c8,ENSG00000273972,ZXDA;EMX2,2,0.4093,exp01_kidney_cortex-coregtor-r1,0.33333,0.25,0.33333,0.0,0.0,0.0,0.48988,1.05274,0.46504,,,,
1b2d47db687a,ENSG00000273973,ZNF219;HOXB2,2,0.3617,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,0.78941,0.0,0.87693,0.76097,2.01666,0.70028,,,,
a2a34c34ca98,ENSG00000273987,ZNF358;REST,2,0.1893,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,7.52918,0.0,6.91144,0.4514,1.59713,0.37365,,,,
1bd060509b80,ENSG00000273998,ZBTB44;DLX3,2,0.349,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.55302,1.01899,0.57411,,,,
b0d07259b661,ENSG00000274001,BCL3;TEF,2,0.305,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.35048,0.95168,0.307,,,,
5eb50693b622,ENSG00000274002,YWHAE;NR4A1;MAGOH,3,0.2261,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,27.67909,5.36595,17.84197,0.31787,0.94063,0.28706,,,,
d7585108e2af,ENSG00000274015,HOXB7;ZNF540,2,0.3655,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.67786,1.6146,0.65522,,,,
646086614d46,ENSG00000274021,ZNF805;ZNF264,2,0.2831,exp01_kidney_cortex-coregtor-r1,1.0,1.0,1.0,4.36596,0.0,6.47706,0.95422,2.30399,0.94667,,,,
9fc308b5b5ab,ENSG00000274024,ONECUT3;ZSCAN23,2,0.2747,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.79313,1.91607,0.78123,,,,
bf88c62b1544,ENSG00000274038,KLF9;STAT3;FOXA3;ZNF496;YOD1,5,0.2826,exp01_kidney_cortex-coregtor-r1,0.45,0.46667,0.48333,1.63287,2.95434,2.55465,0.4045,1.15886,0.4039,,,,
