cluster_uid,target,sources,n_sources,silhouette_score,note
29433c7fd43f,AC002074.1,ZEB2;ZNF546,2,0.1983,exp01_luad-coregtor-r1
7e83257e554d,AC002075.2,PRKAA2;ZNF573;YOD1,3,0.2444,exp01_luad-coregtor-r1
be8935169642,AC002091.1,STAT5A;HCLS1;FOXN3;HIVEP3;LHX6;IKZF1;FLI1;HOXA4;PLAGL1;HOXB4;ZEB2;GATA3;IRF8;MAFB;DAB2;RUNX3;SPI1;TFEC,18,0.1969,exp01_luad-coregtor-r1
35dfa9543c63,AC002091.2,FOXN3;ZEB2;KLF11;FLI1;HCLS1;LHX6;HOXA4;PLAGL1;TFEC;DAB2;BACH2,11,0.1991,exp01_luad-coregtor-r1
c599a5a8cc79,AC002094.4,HIVEP1;PRDX5;ZNF154;RUFY3;ZNF678,5,0.2838,exp01_luad-coregtor-r1
7e4436941a82,AC002094.5,ZNF805;PRDX5,2,0.2558,exp01_luad-coregtor-r1
1f067f9db92d,AC002116.2,ZNF529;ZNF565;ZNF461;ZNF789;KIF22;ZNF567;ZNF585B;FAAP24;RBM42;ZNF571;DIABLO,11,0.1771,exp01_luad-coregtor-r1
a79b01fdc869,AC002128.1,ZNF410;ZNF83;IRF9;ZNF224;ZNF337;ZNF789;LHX4;ZNF529;ZNF546;ZNF345;UBE2V1;ZNF700;ZNF302;ZBTB25;MZF1;ZNF780B;ZNF790,17,0.1981,exp01_luad-coregtor-r1
7d2cdf4139ec,AC002128.2,HDAC8;ZEB2;ZNF585B,3,0.3125,exp01_luad-coregtor-r1
2d8369c37a74,AC002310.1,ZNF768;METTL3;RPS10;ZNF785;ZNF48;KIF22;ZNF764;BANP,8,0.1482,exp01_luad-coregtor-r1
b17723987800,AC002310.5,ZNF768;ZNF646;ZNF497;ZNF205;ZNF764;ZNF219;ZNF48;ZNF629;DIDO1;MZF1;ZNF414,11,0.3618,exp01_luad-coregtor-r1
74e6e8e05b22,AC002350.2,ZNF26;ZNF789;DIABLO;MXD3;ZNF335;KIF22;DAZAP1,7,0.1892,exp01_luad-coregtor-r1
