plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_jc,ACTB,AGAP2;ARNT2;ATF4;CBX7;DEAF1;DRAP1;ENO1;EWSR1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;STUB1;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.3085
CoRegNet,goa_similarity_jc,APOE,AGAP2;ENO1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;MAPK1;PRDX5;PRNP;SOD1;SOX2;TCEAL2;TPI1;YWHAZ,exp02-coregnet,0.29475
CoRegNet,goa_similarity_jc,APP,AGAP2;ARNT2;ATF4;CBX7;DEAF1;ENO1;EWSR1;FOS;HSPA5;JUN;JUNB;JUND;MAPK1;NPDC1;PKM;PRDX5;PRNP;RAB7A;RAN;SNRNP70;SOD1;SOX2;SREBF2;SRP9;TCEAL2;THRA;TPI1;TPPP;UBB;YWHAE;YWHAZ;ZMAT2,exp02-coregnet,0.31873
CoRegNet,goa_similarity_jc,CLU,AGAP2;ATF4;CBX7;ENO1;EZR;FOS;HADHB;HSPA5;JUN;JUNB;MAPK1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SOX2;SREBF2;SRP9;TCEAL2;TPI1;UBB;YWHAZ,exp02-coregnet,0.29526
CoRegNet,goa_similarity_jc,CRYAB,ATF4;FOS;HSPA5;JUN;JUNB;JUND,exp02-coregnet,0.45599
CoRegNet,goa_similarity_jc,DUSP1,FOS;JUN;JUNB,exp02-coregnet,0.57483
CoRegNet,goa_similarity_jc,GADD45B,FOS;JUN;JUNB,exp02-coregnet,0.57483
CoRegNet,goa_similarity_jc,HLA-DRB1,FOS;HSPA5;YWHAZ,exp02-coregnet,0.30289
CoRegNet,goa_similarity_jc,HLA-E,ATF4;FOS;HSPA5;JUN;JUNB;JUND;SNRNP70,exp02-coregnet,0.4009
CoRegNet,goa_similarity_jc,HSP90AA1,AGAP2;ATF4;CBX7;ENO1;EWSR1;EZR;FOS;HSPA5;JUN;JUNB;JUND;MAPK1;PKM;PRDX5;PRNP;RAB7A;RAN;SOD1;SREBF2;TCEAL2;TPI1;TPPP;UBB;YWHAZ;ZMAT2,exp02-coregnet,0.30733
CoRegNet,goa_similarity_jc,HSPA1A,FOS;HSPA5;JUN;JUNB,exp02-coregnet,0.41892
