plot_tool,index,target,sources,method,value
CoRegNet,shortest_PPI_path_score_biogrid,APOE,EGR1;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,CLU,EGR1;HSPA5;NR4A1,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_biogrid,CRYAB,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;JUNB;NR4A1;TFF3,exp02-coregnet,0.59722
CoRegNet,shortest_PPI_path_score_biogrid,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.69048
CoRegNet,shortest_PPI_path_score_biogrid,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_biogrid,HSP90AA1,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;NR4A1,exp02-coregnet,0.61905
CoRegNet,shortest_PPI_path_score_biogrid,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_biogrid,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,0.59524
CoRegNet,shortest_PPI_path_score_biogrid,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_biogrid,TIMP1,BHLHE40;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_biogrid,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.55
CoRegTor,shared_PPI_partners_score_hippie,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,10.11603
CoRegTor,shared_PPI_partners_score_hippie,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,1.61833
CoRegTor,shared_PPI_partners_score_hippie,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,92.86685
CoRegTor,shared_PPI_partners_score_hippie,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,25.2844
CoRegTor,shared_PPI_partners_score_hippie,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,38.40695
CoRegTor,shared_PPI_partners_score_hippie,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,7.31621
CoRegTor,shared_PPI_partners_score_hippie,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,6.61962
CoRegTor,shared_PPI_partners_score_hippie,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,44.90206
CoRegTor,shared_PPI_partners_score_hippie,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,19.56904
CoRegTor,shared_PPI_partners_score_hippie,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,8.60525
CoRegTor,shared_PPI_partners_score_hippie,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,20.0766
CoRegTor,shared_PPI_partners_score_hippie,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,47.48343
CoRegTor,shared_PPI_partners_score_hippie,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,42.11483
CoRegNet,shared_PPI_partners_score_hippie,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,29.6096
CoRegNet,shared_PPI_partners_score_hippie,APOE,EGR1;NR4A1,exp02-coregnet,9.97791
CoRegNet,shared_PPI_partners_score_hippie,CLU,EGR1;HSPA5;NR4A1,exp02-coregnet,16.85533
CoRegNet,shared_PPI_partners_score_hippie,CRYAB,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;JUNB;NR4A1;TFF3,exp02-coregnet,18.72187
CoRegNet,shared_PPI_partners_score_hippie,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,33.03469
CoRegNet,shared_PPI_partners_score_hippie,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,29.6096
CoRegNet,shared_PPI_partners_score_hippie,HSP90AA1,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;NR4A1,exp02-coregnet,23.5133
CoRegNet,shared_PPI_partners_score_hippie,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,29.6096
CoRegNet,shared_PPI_partners_score_hippie,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,29.91784
CoRegNet,shared_PPI_partners_score_hippie,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,29.6096
CoRegNet,shared_PPI_partners_score_hippie,TIMP1,BHLHE40;NR4A1,exp02-coregnet,18.68788
CoRegNet,shared_PPI_partners_score_hippie,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,17.18778
CoRegNet,shared_PPI_partners_score_hippie,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,29.6096
CoRegTor,shared_PPI_partners_score_stringdb,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,13.31321
CoRegTor,shared_PPI_partners_score_stringdb,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,4.5704
CoRegTor,shared_PPI_partners_score_stringdb,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,31.49281
CoRegTor,shared_PPI_partners_score_stringdb,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,31.42826
CoRegTor,shared_PPI_partners_score_stringdb,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,168.86921
CoRegTor,shared_PPI_partners_score_stringdb,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,5.20874
CoRegTor,shared_PPI_partners_score_stringdb,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,59.22285
CoRegTor,shared_PPI_partners_score_stringdb,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,21.95375
CoRegTor,shared_PPI_partners_score_stringdb,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,62.47989
CoRegTor,shared_PPI_partners_score_stringdb,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,11.67864
CoRegTor,shared_PPI_partners_score_stringdb,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,6.78594
CoRegTor,shared_PPI_partners_score_stringdb,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,70.29869
CoRegTor,shared_PPI_partners_score_stringdb,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,18.46515
CoRegNet,shared_PPI_partners_score_stringdb,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,105.60594
