plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_biogrid,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,TAGLN,RPL35;RPS4X,exp02_muscle_skeletal-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_biogrid,TIMP3,SF1;JUNB;HADHB;SNRNP70;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,VIM,RPL35;RPS4X;SNRNP70;CSNK2B;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.75
CoRegNet,shortest_PPI_path_score_biogrid,CDKN1A,BCL6;CEBPB;CEBPD;GADD45A,exp02-coregnet,0.55556
CoRegNet,shortest_PPI_path_score_biogrid,DUSP1,CEBPB;CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.58333
CoRegNet,shortest_PPI_path_score_biogrid,HMOX1,CEBPD;GADD45A;MYF6,exp02-coregnet,0.38889
CoRegNet,shortest_PPI_path_score_biogrid,HSP90AA1,BCL6;CEBPD;GADD45A;JUNB;MYF6,exp02-coregnet,0.48333
CoRegNet,shortest_PPI_path_score_biogrid,MAT2A,BHLHE40;CEBPB;CEBPD;GADD45A;JUNB;KLF10;NR4A1,exp02-coregnet,0.53968
CoRegNet,shortest_PPI_path_score_biogrid,MCL1,BCL6;CEBPB;CEBPD;ENO1;GADD45A;GPD1;JUNB;KLF9;MYF6,exp02-coregnet,0.52315
CoRegNet,shortest_PPI_path_score_biogrid,NFKBIA,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.53175
CoRegNet,shortest_PPI_path_score_biogrid,PDK4,BCL6;CEBPD;GADD45A,exp02-coregnet,0.44444
CoRegNet,shortest_PPI_path_score_biogrid,PER1,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.53175
CoRegNet,shortest_PPI_path_score_biogrid,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,SPARC,CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.47222
CoRegNet,shortest_PPI_path_score_biogrid,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,0.41667
CoRegNet,shortest_PPI_path_score_biogrid,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,TIMP3,CEBPD;GADD45A;JUNB;KLF9,exp02-coregnet,0.47222
CoRegNet,shortest_PPI_path_score_biogrid,VIM,CEBPD;GADD45A;JUNB;MYF6;NR4A1,exp02-coregnet,0.45
CoRegTor,shared_PPI_partners_score_hippie,CDKN1A,HNRNPA1;ENO1;GADD45A;SF1;CSNK2B,exp02_muscle_skeletal-coregtor-n_five,37.02731
CoRegTor,shared_PPI_partners_score_hippie,DUSP1,CSNK2B;RPS4X,exp02_muscle_skeletal-coregtor-n_five,42.71022
CoRegTor,shared_PPI_partners_score_hippie,HMOX1,CEBPB;UGP2;HNRNPA1;SMPX;NFIX;PKM;ENO1,exp02_muscle_skeletal-coregtor-n_five,21.68322
CoRegTor,shared_PPI_partners_score_hippie,HSP90AA1,SOD1;ATF4;SF1;YBX1;TAF7;ESRRA,exp02_muscle_skeletal-coregtor-n_five,9.22131
CoRegTor,shared_PPI_partners_score_hippie,MAT2A,GADD45A;ENO1;ATF4;JUNB;BHLHE40,exp02_muscle_skeletal-coregtor-n_five,13.01307
CoRegTor,shared_PPI_partners_score_hippie,MCL1,RPL6;HNRNPA1;TAF7;SNRNP70;RPS4X,exp02_muscle_skeletal-coregtor-n_five,135.65891
CoRegTor,shared_PPI_partners_score_hippie,NFKBIA,CEBPB;KLF9;BCL6,exp02_muscle_skeletal-coregtor-n_five,5.85314
CoRegTor,shared_PPI_partners_score_hippie,PDK4,KLF9;CEBPB,exp02_muscle_skeletal-coregtor-n_five,2.4797
