plot_tool,index,target,sources,method,value
CoRegNet,shortest_PPI_path_score_stringdb,ID3,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.68056
CoRegNet,shortest_PPI_path_score_stringdb,PDK4,BHLHE40;ELF3;ID1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_stringdb,PDLIM7,BHLHE40;ELF3;EZR;FOS;ID1;JUNB,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_stringdb,SPARC,BCL6;BHLHE40;ELF3;EZR;ID1;NR4A1,exp02-coregnet,0.56667
CoRegNet,shortest_PPI_path_score_stringdb,TAGLN,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.68056
CoRegNet,shortest_PPI_path_score_stringdb,TIMP1,EGR1;ELF3;EZR;FOS;ID1;JUN;NR4A1,exp02-coregnet,0.71429
CoRegNet,shortest_PPI_path_score_stringdb,TIMP3,BCL6;CEBPB;EGR1;ELF3;ID1;JUN;JUND;NR4A1,exp02-coregnet,0.78571
CoRegNet,shortest_PPI_path_score_stringdb,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.7619
CoRegNet,shortest_PPI_path_score_stringdb,VIM,BHLHE40;CEBPB;EGR1;ELF3;EZR;ID1;ID2;JUN;NR4A1,exp02-coregnet,0.69444
CoRegTor,shortest_PPI_path_score_biogrid,ACTA2,ATF4;ETS2;TEAD3;ID2;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.45556
CoRegTor,shortest_PPI_path_score_biogrid,ACTB,YBX1;ELF3;ID1;TEAD3;PRDX5,exp02_bladder-coregtor-n_five,0.46667
