cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
72c0545ea8fb,AAR2,TIGD6;ZNF408,2,13.3333,0.2046,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.83475,0.0,0.80096,0.5819,1.15267,0.58172,,,,
265556395d17,AARS1,TRIB3;LARP1;GOT1;MTHFD1,4,80.0,0.45,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,8.06558,11.57983,14.47249,0.32209,1.29911,0.24689,,,,
1b9a0b67d64d,AARS2,ZNF691;TFCP2;ZNF786;ZNF70;SMUG1;ZNF202;SRBD1;ZNF696;ZNF576;ASH2L;NFYC;ZNF341;C19orf25;ZSCAN21;RBBP5,15,65.2174,0.3046,exp04_lung_reads-coregtor-default,0.44762,0.38651,0.45397,6.39349,0.88206,4.20251,0.57233,1.23845,0.57736,,,,
9842a054205f,AARS2,MTERF1;TIMELESS;FIZ1,3,13.0435,0.1033,exp04_lung_reads-coregtor-default,0.38889,0.33333,0.38889,0.3758,0.0,0.73543,0.21343,0.60587,0.22567,,,,
9452df66c19a,AARS2,ZNF41;ZNF641,2,8.6957,0.0901,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,1.74668,0.0,0.83432,1.62535,0.8311,,,,
0956889932a6,AARSD1,ZNF696;EXOSC3,2,7.1429,0.1991,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.5,0.0,0.0,0.49704,0.23732,0.40363,0.27498,,,,
c4adcfa53755,AARSD1,ZNF239;PDCD11;NOC2L;FIZ1;ZNF576;ZNF202;SPAG7;POLD2;MRPL2;SMUG1;ZNF485;TIMM44;POLR3A;C19orf25;ZNF502;ZNF195;ASH2L;GRHPR,18,64.2857,0.1695,exp04_lung_reads-coregtor-default,0.42593,0.40087,0.44118,3.93246,8.77798,4.04056,0.41581,0.91168,0.41693,,,,
f697acdf907c,AASDH,MTERF1;TFCP2;ZNF561;ZNF691;ZNF490;AGGF1;ZNF696;ZNF180;ZNF75A;TIGD2;ZNF619;GPAM;ZNF585B;ASH2L,14,82.3529,0.1898,exp04_lung_reads-coregtor-default,0.37912,0.39377,0.39744,1.62618,0.90007,1.17653,0.57951,1.28603,0.57934,,,,
b8da2ea8bf4e,AASDHPPT,ZNF561;TIGD2;MTERF1;TSN;RIOK2;ZNF845;VPS4B;ZNF28;TFCP2;AGGF1;ZNF320;GTF2H3;ZNF619;ZKSCAN4;MRPL1;ZNF786;ZSCAN12;ZNF701;ZNF2,19,90.4762,0.3095,exp04_lung_reads-coregtor-default,0.41813,0.39035,0.42593,2.44039,1.54703,1.55851,0.52799,1.17953,0.52705,,,,
b05af595fa4a,AASS,HIF3A;KLF15,2,40.0,0.3323,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,1.531,0.0,0.67287,2.0817,0.61741,,,,
3739a87d0f2a,AATF,SSRP1;ZNF622;MAGOH;ZBTB10;NOC2L;ABCF2;MTF2;ODC1;ZMAT2;ENO1;UTP18,11,100.0,0.0,exp04_lung_reads-coregtor-default,0.49394,0.49394,0.52727,20.53361,20.25875,19.00399,0.36213,1.04084,0.34635,,,,
cdb3a1fe74d1,AATK,IRX2;GADD45A;ABL1;IRX1;NKX2-1;RXRA;ZXDC;ATOH8;HIF1A;PRRX1,10,52.6316,0.3767,exp04_lung_reads-coregtor-default,0.42963,0.46481,0.42593,3.4314,9.84246,2.7617,0.49499,1.66925,0.41115,,,,
caf2bdc85b28,AATK,HIRIP3;ARID5B,2,10.5263,0.0563,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,31.50801,0.0,2.45146,0.42083,0.87277,0.4369,,,,
8e4a6d500511,ABAT,RELB;ZNF69;GATAD2A;ZNF763;HIF1A;ZNF33B,6,85.7143,0.4693,exp04_lung_reads-coregtor-default,0.44444,0.45556,0.46667,3.1178,12.80744,2.31794,0.60147,1.49405,0.56286,,,,
f95d6b6e66e8,ABCA1,FIZ1;HIRIP3;ZNF516;ASPSCR1;ASH2L;SPAG7;KDM7A;SUCLG1;POLD2;BACH1;NFYC;NRL;RFXANK;ZNF267;PHF21A;PRDM11;TFCP2;TSN;ZBTB5;AKR1A1;KMT2A,21,53.8462,0.2012,exp04_lung_reads-coregtor-default,0.45317,0.41429,0.47778,5.43883,3.00098,3.83785,0.42572,1.03948,0.42133,,,,
abb9cd29eaae,ABCA1,CHD2;SRBD1,2,5.1282,0.0476,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,27.77526,17.0879,12.68158,0.35997,0.76875,0.3639,,,,
e013b2b97502,ABCA10,HOXB3;PSMA6;ZNF704;ZNF471;MTA3;ZNF519;NXPH3;ZFP90;FREM1;ILF2;PRDM6;ZNF345;ZNF793;ZNF577;ZNF846,15,100.0,0.0,exp04_lung_reads-coregtor-default,0.3573,0.38016,0.37016,1.0161,1.84242,1.37368,0.52362,1.22065,0.51829,,,,
7065dbfcd235,ABCA2,NPDC1;ZNF135;MEF2B;TET1;ZNF418;ZNF471;MBD1;ZFP90;RARG;PPP2R3B;RXRB;PRDM6;PSMA6;HOXB3;ZBTB37;CBFA2T2;ZNF276;ZNF83,18,56.25,0.1333,exp04_lung_reads-coregtor-default,0.39651,0.38671,0.40523,0.92387,1.61305,0.90035,0.52415,1.3208,0.49967,,,,
5d5770175246,ABCA2,ZBTB48;ZNF683,2,6.25,0.0974,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.59709,1.50355,0.54542,,,,
dee932e18b93,ABCA2,ZNF586;ZNF248,2,6.25,0.09,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,2.36621,0.0,0.88848,2.09797,0.84054,,,,
66c1b2cc40b0,ABCA3,IRX6;ZBTB42,2,100.0,0.0,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.69429,1.63374,0.65399,,,,
92d94bec65be,ABCA5,CARF;MYEF2;FOXP2;RPS6KA5;POLI;NR2C1;ZNF33A;ZBED5;ZNF440;ZNF606;ZNF19;ZNF487;RAB7A;ZNF334;MORN1;MYB,16,44.4444,0.2158,exp04_lung_reads-coregtor-default,0.42639,0.38333,0.42569,1.36863,0.97319,1.27436,0.46701,1.13299,0.45923,,,,
dc8195e6c1d8,ABCA5,SALL4;CREBZF,2,5.5556,0.1464,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,1.40385,1.60053,1.37865,0.64106,1.55305,0.59651,,,,
7af6af83f43a,ABCA5,ZNF345;ZNF10,2,5.5556,0.1138,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.8292,1.96273,0.76475,,,,
603c88aa4934,ABCA5,TIGD4;OTX1,2,5.5556,0.0779,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.65643,1.16982,0.6541,,,,
3e79cd800c99,ABCA6,FOXN3;MXI1;ZNF704;ILF2;BPTF;MTA3;ZNF471;CBX7,8,100.0,0.0,exp04_lung_reads-coregtor-default,0.48214,0.48214,0.48214,11.54575,5.67367,8.05472,0.61346,1.45698,0.58983,,,,
71caf7ddc8b3,ABCA7,IRF3;IRF7;MAX;TSC22D4;ZNF76;ZNF692;TBX19;CNOT3;MBD1,9,100.0,0.0,exp04_lung_reads-coregtor-default,0.46296,0.43519,0.46296,2.9967,9.43513,2.75264,0.52203,1.45293,0.48832,,,,
d188cb78ccf5,ABCA9,ZNF704;PSMA6;ILF2;MXI1;CBX7;ZBTB44;RAN,7,63.6364,0.4702,exp04_lung_reads-coregtor-default,0.50794,0.50794,0.50794,14.3869,14.53041,11.64168,0.41229,0.91939,0.40919,,,,
be472ce002ef,ABCB10,ZBTB41;CNOT6;ZNF148,3,60.0,0.3588,exp04_lung_reads-coregtor-default,0.5,0.38889,0.5,1.80411,0.2666,1.67638,0.55393,1.38445,0.49126,,,,
c3d7d7c1297a,ABCB6,TIMELESS;TAF6;ZNF485;ZSCAN20;C19orf25;RPP25;ZNF239;SMUG1;ZNF74;TFAP4;TFCP2;MLX;POLD2;FIZ1;ZNF320;JRK;ZFP64;MTHFD1;AKR1A1;ZNF768;ZNF696,21,95.4545,0.5068,exp04_lung_reads-coregtor-default,0.43492,0.37302,0.44444,3.52178,0.85171,2.27073,0.46559,1.10494,0.45701,,,,
8942992ce905,ABCB7,PPARD;ZFP64,2,3.3333,0.2047,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.479,0.0,0.58131,0.39663,1.18736,0.3487,,,,
39ce81ecd8c4,ABCB7,ZNF138;ZKSCAN3;RARA;NUP133;TIA1;ZZZ3;GATAD2A;MLLT10;SMAD2;CREBL2;ZNF561;ZNF681;POLI;ZNF701;ZNF616;SETDB1;ZNF429;ZSCAN26;ZNF491;ING4;NNT;ZBTB14;ZNF623;ZNF717;ZKSCAN4;ZNF780A,26,43.3333,0.1544,exp04_lung_reads-coregtor-default,0.36385,0.40179,0.40026,2.31579,2.45135,2.13452,0.54044,1.3427,0.52381,,,,
67222098c7f4,ABCB7,ZNF397;ZNF816,2,3.3333,0.0836,exp04_lung_reads-coregtor-default,0.33333,0.25,0.33333,0.0,0.0,0.0,0.76712,1.91523,0.7677,,,,
75c4ba23616d,ABCB7,ZNF32;ZNF585B,2,3.3333,0.0814,exp04_lung_reads-coregtor-default,0.25,0.25,0.25,0.0,0.0,0.0,0.81353,1.89102,0.80002,,,,
f85868e2f68d,ABCB8,FIZ1;SMUG1;ASPSCR1;RFXANK;AKR1A1;UBTF;TIMELESS,7,87.5,0.3571,exp04_lung_reads-coregtor-default,0.45238,0.38889,0.45238,3.61238,0.85832,2.49596,0.28542,0.76991,0.29689,,,,
8caf05bfe9db,ABCC1,PPARD;GATAD2A;OTUD4;MAFG;RBMS1;SOCS4;GLIS3,7,38.8889,0.1706,exp04_lung_reads-coregtor-default,0.46825,0.42857,0.51587,7.20992,1.11581,6.82781,0.40092,1.16359,0.36949,,,,
e892a86d2665,ABCC10,SMUG1;ZNF341;ZNF691;ZNF594;JRK;ZNF70,6,66.6667,0.275,exp04_lung_reads-coregtor-default,0.38889,0.34444,0.38889,0.62932,0.26284,0.79327,0.59218,1.25027,0.60194,,,,
35af576c061f,ABCC3,AKR1A1;IRF5;KDM2B,3,60.0,0.2586,exp04_lung_reads-coregtor-default,0.5,0.44444,0.5,0.79488,0.87098,2.60841,0.29947,1.01239,0.26543,,,,
fa158b20b7b8,ABCC4,ESRP2;ESRP1;TFCP2L1;ZBTB42;IRX6,5,35.7143,0.2253,exp04_lung_reads-coregtor-default,0.38333,0.43333,0.4,0.36001,13.00547,0.44974,0.55871,1.26213,0.5354,,,,
3167b8636883,ABCC5,ZNF518A;BRCA1;ZNF594;ZNF780B;ZNF846;ZNF341;ZNF391;ZSCAN30;DMAP1,9,64.2857,0.2951,exp04_lung_reads-coregtor-default,0.37037,0.31574,0.37963,1.85945,0.99507,0.90339,0.67662,1.66775,0.64801,,,,
670c3bfb2038,ABCC6,ESRP2;IRX5;IRX2;FOXA2;GRHL2;ESRP1;CAT;IRX3;NKX2-1,9,90.0,0.4864,exp04_lung_reads-coregtor-default,0.40046,0.53704,0.40741,0.60412,10.39131,0.99831,0.45218,1.4683,0.39883,,,,
1b7a8260db60,ABCC8,TCF15;ZBTB16;RARG;SOX4;SMARCA1;SMAP2;ARG1;CXXC5;KLF15;ZHX3,10,62.5,0.248,exp04_lung_reads-coregtor-default,0.44815,0.42222,0.44444,1.81258,3.273,2.02967,0.46727,1.45197,0.4229,,,,
766a62c592bb,ABCC9,SOX5;ZNF704;PSMA6;FOXN3;ENO1,5,35.7143,0.2532,exp04_lung_reads-coregtor-default,0.48333,0.53333,0.48333,5.50542,7.66533,7.66584,0.45254,1.28582,0.40939,,,,
45a336fcd9f3,ABCD1,ZBTB45;ZNF784;ATF6B;PTCD1;EXO5;CPTP;FAAP24;ZNF668;LYL1;ZNF646;HDAC3;NMRAL1,12,75.0,0.414,exp04_lung_reads-coregtor-default,0.39899,0.38763,0.41414,1.82246,0.57449,1.37485,0.41741,1.02306,0.41161,,,,
fcd43d7f4b76,ABCD3,FOXA2;ESRP2;ESRP1;EHF;ZBTB42,5,71.4286,0.5087,exp04_lung_reads-coregtor-default,0.36667,0.46667,0.38333,0.16749,13.01319,0.2468,0.55158,1.33707,0.51387,,,,
4b415a76ded3,ABCD4,ZNF506;ZNF227;ZNF875;TBX19;IRF3;HOXB3;ZNF76;HINFP;MAX;ZNF250;ZKSCAN1,11,78.5714,0.3391,exp04_lung_reads-coregtor-default,0.39545,0.40758,0.39848,0.87067,0.83939,1.08442,0.69951,1.80728,0.67067,,,,
133baf7894a6,ABCD4,ZNF607;ZNF571,2,14.2857,0.172,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,2.81287,0.0,0.9559,2.27691,0.96159,,,,
182a679ca7a3,ABCE1,ABCF2;PUM3;NCBP2;RAN,4,100.0,0.0,exp04_lung_reads-coregtor-default,0.5,0.58333,0.58333,26.13563,36.71015,34.09273,0.28488,0.82773,0.29491,,,,
970b86a01789,ABCF1,ABCF2;ILF2;PUM3,3,60.0,0.5599,exp04_lung_reads-coregtor-default,0.66667,0.5,0.66667,47.20496,32.22143,62.1873,0.31461,0.61256,0.37369,,,,
1d75890cfbc5,ABCF3,ZNF282;FIZ1;ZBTB45;ZNF696;ZNF212;ZNF384;PTCD1;ZNF502;ZSCAN32;ZNF786;ZNF408;ZNF2;EXO5;ZNF777;ZNF202,15,100.0,0.0,exp04_lung_reads-coregtor-default,0.42381,0.41587,0.42698,1.88215,1.56491,1.92368,0.68454,1.54098,0.65888,,,,
6fd6ebdd7bf3,ABCG1,POLD2;TFCP2;GTF2A2;KLF7;EXOSC3;ZFP64;TP53;GPD1;POU2F1;ZBTB12;MRPL1;ZKSCAN8;ELF4;ZNF576;SRBD1;ZNF462;ZNF239;ASH2L,18,40.9091,0.1915,exp04_lung_reads-coregtor-default,0.44009,0.40468,0.46623,6.14637,2.88062,4.54818,0.45872,1.16192,0.43527,,,,
2164161712cd,ABHD10,ZNF691;ZBTB3;ZNF816;ZNF701;ZKSCAN4;ZNF561;ZFP64;MTERF1;JRKL;ZNF280D;ZSCAN26;ZNF616;ZFP82;ZNF74;ZNF490;ZKSCAN3;TFCP2;SMUG1;ZNF684;ZNF594;BCL3;ZNF627;TFAP4,23,67.6471,0.2577,exp04_lung_reads-coregtor-default,0.40086,0.37352,0.41765,1.8077,0.67335,1.70215,0.6804,1.60747,0.66504,,,,
0bbdfbeabc07,ABHD10,TIGD2;ZNF835,2,5.8824,0.0971,exp04_lung_reads-coregtor-default,0.33333,0.25,0.33333,0.0,0.0,0.0,0.65751,1.33905,0.63739,,,,
155146339e5c,ABHD11,GRHL2;PRDX5;ZNF837;IRX3;CYB5R1;HMGB3;EHF;FOXA1;IRX5;MESP1;ZBTB42,11,84.6154,0.4112,exp04_lung_reads-coregtor-default,0.39242,0.39394,0.40606,0.83123,1.63413,0.68346,0.44555,1.32032,0.41679,,,,
61da72f94916,ABHD12,PTPMT1;PCK2;CEBPA;AKR1A1;ZDHHC24;CNOT4;IVD,7,77.7778,0.4298,exp04_lung_reads-coregtor-default,0.43651,0.4246,0.47619,1.68821,2.72524,2.23169,0.31946,1.13415,0.24687,,,,
28f43f9e4083,ABHD13,RAB18;ZFP91;PRKAA1;DHX36;ZNF770;UBE2K;DR1;RAB14;MYNN;RB1;ZNF148;RNF138,12,70.5882,0.2833,exp04_lung_reads-coregtor-default,0.5,0.43687,0.50253,7.23466,1.44226,7.57225,0.3694,1.11551,0.32991,,,,
606035461937,ABHD14A,ZNF575;CD59;RXRG;ZNF414;NFIX;DEAF1;BAD;SPAG7;UBTF;HIRIP3;BCL6;ZNF524;CPTP;ZBTB12;USF2;ZNF860;ETS2;ATF6B;ZNF688;STAT3;ECSIT,21,67.7419,0.2962,exp04_lung_reads-coregtor-default,0.42857,0.39603,0.43968,2.43521,2.62895,1.96123,0.45233,1.17553,0.43254,,,,
3a21459303e2,ABHD14A,GABPB1;ZFP64;ZNF444,3,9.6774,0.1112,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,5.70327,0.0,2.20869,0.69198,1.48798,0.66793,,,,
8d447fbd42d9,ABHD14B,NMRAL1;ETFB;GATAD2A;ZNF524;HIRIP3;RELB;ETV6;GABPB1;PPARD;ZNF311;ZNF32;ZNF362;ZNF784,13,52.0,0.2963,exp04_lung_reads-coregtor-default,0.43803,0.37073,0.4359,1.99876,1.40021,2.00494,0.49874,1.1403,0.50622,,,,
797132769a76,ABHD14B,ZNF287;ZNF425,2,8.0,0.153,exp04_lung_reads-coregtor-default,0.25,0.5,0.25,0.0,2.47739,0.0,0.86479,2.06817,0.85015,,,,
3c7db88be1f1,ABHD14B,HIF1A;NFKB2;ZNF33B,3,12.0,0.0637,exp04_lung_reads-coregtor-default,0.44444,0.44444,0.5,12.63749,39.23781,5.11337,0.47913,1.33539,0.43928,,,,
a7f1e9e492ee,ABHD15,ZBTB3;ZNF594,2,6.6667,0.1829,exp04_lung_reads-coregtor-default,0.5,0.25,0.33333,1.6668,0.0,0.0,0.80262,1.74579,0.81482,,,,
1d8e7f21bb7b,ABHD15,ZNF517;ZBTB14;ZNF212;ZNF75D;ZKSCAN4;ING4;ZNF174;ZNF490;SMUG1;ZNF763;ZNF69;ATF6B;ETS2;ZNF740;RELB;ZNF439,16,53.3333,0.1574,exp04_lung_reads-coregtor-default,0.36319,0.40069,0.41181,1.78135,1.43023,1.40695,0.68092,1.6312,0.66296,,,,
948dd1100f05,ABHD16A,STAT6;C19orf25;FIZ1;VPS72;ZNF341;LYL1;TIMELESS;TRIM21;ZNF691;ZBTB49;ACAA1;ZNF786;BRCA1,13,56.5217,0.3042,exp04_lung_reads-coregtor-default,0.41667,0.39744,0.44231,2.40814,3.26582,2.62045,0.42709,1.06202,0.41698,,,,
8673699f2f19,ABHD17A,NPDC1;HMG20B;ZNF467;TBX2;TCF3;IRF7;MEF2B;IRF3;EBF4,9,81.8182,0.3399,exp04_lung_reads-coregtor-default,0.46759,0.46991,0.47222,2.43609,11.82527,1.90617,0.48333,1.31008,0.46942,,,,
00acbcc11a1e,ABHD17B,OTUD4;RNF138;AHR;MBNL2;AFF4;ZNF670;ZNF524;ARID5B,8,36.3636,0.172,exp04_lung_reads-coregtor-default,0.46429,0.3631,0.47024,3.66217,0.16851,3.26582,0.45505,1.13229,0.42793,,,,
aad19695042d,ABHD17C,RBM17;OSR2;FLI1;SRRM3;ETS1;LUZP1;BCL3;SIX5;RBM7;EPAS1,10,45.4545,0.1972,exp04_lung_reads-coregtor-default,0.46667,0.46296,0.47037,4.01413,6.51035,4.31568,0.37144,1.05571,0.34616,,,,
d1c2b20bf38f,ABHD17C,VAX2;MLLT10,2,9.0909,0.1512,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,1.7231,0.0,1.66582,0.47149,1.2108,0.45513,,,,
d3a228dce345,ABHD18,TIA1;METTL14;ZNF44;ZBED5;ZNF518A;POLI;ZNF33A;CARF;ZNF429;ZNF169;TBP,11,78.5714,0.3354,exp04_lung_reads-coregtor-default,0.34545,0.41212,0.35455,1.06636,4.48848,1.06443,0.53669,1.3704,0.50748,,,,
7e0760a87208,ABHD2,KLF5;IRF6;ZNF630;EZR;ATF6;NPDC1;ZNF511;RNASEH2C;ZNF692;PPP2R3B;ZNF177;ZNF770;EHF,13,72.2222,0.3641,exp04_lung_reads-coregtor-default,0.33547,0.35363,0.34402,0.48401,0.54679,0.60131,0.4728,1.07275,0.48574,,,,
7f9dce95e038,ABHD3,HSPA1L;HP1BP3;ZBTB1;ZNF518A;ZNF780B;PKNOX1;ZNF808;BRCA1;TAF7;ZNF781;BANP;NFATC3;ZNF404;STAT6,14,70.0,0.1567,exp04_lung_reads-coregtor-default,0.39103,0.37344,0.41117,3.2448,1.36212,3.16912,0.48354,1.28128,0.45572,,,,
e29f50db1c38,ABHD4,ASAP3;THRA;SFPQ;SF1;ZNF581;FOSL1;RBM17;SALL2;FOSB;NFATC1;ZSCAN2;RARA,12,41.3793,0.1944,exp04_lung_reads-coregtor-default,0.48232,0.44949,0.49242,8.19618,11.44933,8.63691,0.46799,1.30536,0.43985,,,,
e47def996b3e,ABHD4,ZNF410;PPARD,2,6.8966,0.1647,exp04_lung_reads-coregtor-default,0.5,0.33333,0.5,0.39974,0.0,0.55339,0.45679,1.33849,0.41891,,,,
62abda8019fb,ABHD4,DBP;SOX12,2,6.8966,0.1538,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.75988,2.45438,0.68352,,,,
a755583ea8f0,ABHD5,MXD1;NFIX;PATZ1;ARG1;SIX5;ZNF281;NFIL3;THRA;ZNF362;HOXA3;ZNF599,11,57.8947,0.2251,exp04_lung_reads-coregtor-default,0.45152,0.42121,0.47576,4.43491,1.59395,3.75564,0.63315,1.66558,0.60436,,,,
d9108d0b6225,ABHD6,THAP11;ZNF425;ZNF212;ZNF490;RELB;BCL3;ZBTB14;ZNF691;ZNF561;NFYC;HIRIP3;ZNF585B;CPTP;VPS4B;RFXANK;ZNF75A;ZNF835;TFCP2;CDC5L;ASH2L,20,55.5556,0.1959,exp04_lung_reads-coregtor-default,0.42939,0.38904,0.44079,2.86607,1.25663,2.23742,0.53184,1.31519,0.51787,,,,
05be25daafc3,ABHD6,ZNF311;SMUG1,2,5.5556,0.0549,exp04_lung_reads-coregtor-default,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.25298,0.50816,0.32585,,,,
638018bade7b,ABHD8,ZNF524;ZNF444;THAP11;USF2,4,80.0,0.4696,exp04_lung_reads-coregtor-default,0.44444,0.38889,0.47222,1.87115,0.42392,1.41456,0.77739,1.9244,0.74193,,,,
8ffd8862312d,ABI1,RNF138;MTF2;HMGB1;SP3,4,66.6667,0.1309,exp04_lung_reads-coregtor-default,0.5,0.47222,0.5,10.70772,3.65512,6.04182,0.39613,1.26624,0.35345,,,,
bb060bf93dbd,ABI2,ZBTB10;SMAD5;ELK4;PGR;CNOT4;FUBP1;PRKAA2;CLK1;ZBTB42,9,81.8182,0.3858,exp04_lung_reads-coregtor-default,0.48611,0.43056,0.49074,2.73835,2.57636,3.5158,0.45661,1.11903,0.43298,,,,
cc15ac564067,ABI3,LYL1;TRIM21;IRF5;APEX2;ZBTB49;ZGPAT,6,37.5,0.2674,exp04_lung_reads-coregtor-default,0.46667,0.45556,0.51111,1.24469,3.92156,1.65483,0.50625,1.37579,0.46172,,,,
04685affbcfc,ABI3BP,FREM1;ZBTB10;BBX;PGR;MBNL2;KMT2A;SOX5;ZHX2;ESR1;ZNF704;JAZF1,11,57.8947,0.1782,exp04_lung_reads-coregtor-default,0.5,0.44848,0.50606,8.29702,7.7959,7.47893,0.49023,1.22708,0.47014,,,,
7a5f6869dbff,ABITRAM,MTERF1;TIGD2;ZNF214;ZNF391;ZFP3;ZNF561;TFCP2;MIOS;CSTF2;ZNF19;ZNF23;ZNF544;ZNF688;ZNF20;SNAPC5;CYB5R1;ZNF132;SMUG1,18,62.069,0.2233,exp04_lung_reads-coregtor-default,0.36983,0.35893,0.35512,1.17872,0.44389,1.10666,0.54865,1.24006,0.54778,,,,
48694d24b643,ABITRAM,KDM4A;PATZ1,2,6.8966,0.2118,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,15.99178,2.45532,3.69409,0.49405,1.22399,0.50065,,,,
e3228c456956,ABL2,HIRIP3;PPARD;RELB;HIVEP2;ZNF362;ZNF425;IL24;ZNF524;ABL1;RFXANK;HIF1A;ASH2L;NFKB2;ZBTB14,14,82.3529,0.289,exp04_lung_reads-coregtor-default,0.4533,0.44139,0.46062,5.74209,11.44933,3.81483,0.46767,1.25491,0.4402,,,,
179c01f3c51b,ABLIM1,TEAD1;RORA;SMAD4;PHF2;PHF20;ZNF704;VEZF1;SOX5;MYRF;PKM;HBP1;ZBTB4;FOXJ3;E2F4;TPPP,15,42.8571,0.1613,exp04_lung_reads-coregtor-default,0.45556,0.44921,0.46508,3.99644,3.33058,3.65471,0.50133,1.42984,0.45556,,,,
40cbab1638ec,ABLIM1,KMT2A;SIRT6,2,5.7143,0.1282,exp04_lung_reads-coregtor-default,0.5,0.5,0.5,26.95816,61.17682,27.72561,0.48071,2.04482,0.32132,,,,
bdf765725c57,ABLIM2,ZNF343;CAT;ELF5;SPDEF;BATF3;ZBTB47;HSF1;IRX5;TFE3;ZNF598;ZBTB22;HHAT;IRX3;CEBPA;TAGLN2,15,44.1176,0.2223,exp04_lung_reads-coregtor-default,0.40794,0.38889,0.44286,1.73782,1.28673,3.78956,0.442,1.20665,0.42672,,,,
731a90c4d193,ABLIM2,MLXIP;ETV1,2,5.8824,0.2161,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,0.98289,0.0,0.74675,2.12301,0.74924,,,,
aad94fccf379,ABLIM3,ZDHHC15;NCALD,2,10.0,0.1425,exp04_lung_reads-coregtor-default,0.33333,0.5,0.33333,0.0,1.09836,0.0,0.28184,0.76516,0.26429,,,,
35be391f2f42,ABLIM3,FEZ1;ZNF135;POU2F3;BNC2;PKNOX2;ZNF875;TBX2,7,35.0,0.1105,exp04_lung_reads-coregtor-default,0.34921,0.34921,0.37302,0.12747,0.19384,0.57235,0.4793,1.2363,0.47251,,,,
d4104af487ec,ABO,ESRP2;IRX2;IRX5;GRHL2,4,66.6667,0.7229,exp04_lung_reads-coregtor-default,0.33333,0.55556,0.41667,0.0,3.05305,1.15762,0.50581,1.50391,0.44259,,,,
383e7e0e04d6,ABR,PICK1;RXRA;CEBPA;RBM7;ZNF687;PRNP;TIGD5;IRF5;SETDB1;ATF6B;GABPB1;MNT;CTBP1;HNRNPC;ZNF740;USF2;ZBTB22;KLF13;ZNF707;MXD4;ZNF410,21,75.0,0.1452,exp04_lung_reads-coregtor-default,0.48016,0.44643,0.49365,8.65415,3.83602,4.16052,0.48027,1.27875,0.44799,,,,
f9ea90c068c1,ABRACL,SUCLG1;MTERF1;SMUG1;SRBD1;TIMELESS;TRIP10;ASH2L;AGGF1;SNRPB2;NMI;GTPBP1;TFCP2;TIGD2;MRPL1;MIOS;KMT2A;APEX2;LYL1;AKR1A1;MLX;GTF2H3;FAAP24;ZNF576;CHD2;MAFK;TSN,26,96.2963,0.3236,exp04_lung_reads-coregtor-default,0.43897,0.41077,0.45333,4.84563,2.76537,3.60687,0.35662,0.90309,0.34941,,,,
f5b9767700bf,ABRAXAS2,TSN;RIOK2;AGGF1;EXO5;ZNF212;VPS4B;MIOS,7,87.5,0.3776,exp04_lung_reads-coregtor-default,0.42857,0.38889,0.46032,0.95729,0.48951,1.95706,0.3495,0.91095,0.34209,,,,
810c5e300c41,ABT1,EXO5;CHAMP1;TSN;RIOK2;ZSCAN25;ZBTB45;ZBTB10;ZBTB42;PTCD1;GAR1,10,62.5,0.3623,exp04_lung_reads-coregtor-default,0.43333,0.36481,0.45185,4.42368,3.31757,4.20654,0.43619,1.02711,0.4229,,,,
b320843f1e48,ABTB1,ILF2;ING4;CBX7;HIF3A;MXD4;STAT3;ZNF577;HIF1A;GLI4;ZNF517;USF2;FOSL1;ZNF707;ZNF438,14,93.3333,0.4256,exp04_lung_reads-coregtor-default,0.45421,0.46154,0.45421,7.39699,5.51462,3.2972,0.55458,1.42439,0.52296,,,,
