cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
f3022e68ca0a,DENND6B,FANK1;MORN1;TP73;ZFHX2;ZNF440,5,100.0,0.0,exp04_lung_reads-coregtor-default
1998c9640d17,DENR,TFCP2;MRPL1;ZNF561;ZNF786;MTERF1;THAP1;TSN;TIGD2;ZNF691;SMUG1,10,76.9231,0.3568,exp04_lung_reads-coregtor-default
595ef5a37cbb,DEPDC5,DMAP1;ZNF641;ASH2L;ZNF70;SRBD1;ZNF18;E4F1;ZKSCAN7;ZNF142,9,47.3684,0.1988,exp04_lung_reads-coregtor-default
4ace8072d9bf,DEPP1,ARID5A;FOXA2;TRIP10;CHAMP1;KDM4A;ZBTB42;GPAM;ESRP2;ZBTB10;PML;ARID5B;IRX5;ZBTB45;GRHL2;MIOS;GTPBP1;SMARCA5;ASH2L;FIZ1,19,59.375,0.1578,exp04_lung_reads-coregtor-default
8f3ca7362d81,DEPP1,CRTC2;RIOK2,2,6.25,0.0024,exp04_lung_reads-coregtor-default
d48f70d1a0d7,DERA,ASCC1;ZNF311;VPS4B;AGGF1;ARID5A;SMAD3;ZXDC;HLCS;GPAM;NFKB2;PPARD;ZNF16;MLX;IRX2;ZNF287;ASH2L;RFXANK;TIGD2;FAAP24,19,86.3636,0.3921,exp04_lung_reads-coregtor-default
2ad25596fa93,DERL1,HDAC2;PSMC2;ZDHHC5;TFAM;SNRPB2;CANX;NCBP2;UTP18;TMEM33;TSN;RAB14;UBE2K;RAN;CEBPZ;ILF2,15,68.1818,0.2574,exp04_lung_reads-coregtor-default
0106ba43048f,DERL2,RIOK2;TSN;MRPL1;RBBP5;MTERF1;GAR1;SNRPB2;ZNF195;SMUG1,9,69.2308,0.3121,exp04_lung_reads-coregtor-default
005d07afdd03,DES,FOXC2;FOXL1;MSRB3;PRRX2,4,80.0,0.6313,exp04_lung_reads-coregtor-default
d617398b0864,DESI1,ESRRA;ENO1;PSMA6;PUM3,4,40.0,0.3948,exp04_lung_reads-coregtor-default
fa9d545ee669,DESI2,TFCP2L1;IRX2;HNF1B;ESRP1;FOXA2;KLF13;NKX2-1,7,87.5,0.4919,exp04_lung_reads-coregtor-default
4d29535daf81,DFFA,CHD2;SMUG1;ZSCAN20;ZNF2;ZFP64;ZNF691;THAP1;ZNF74;TFCP2;RFXANK;ZNF786,11,78.5714,0.3233,exp04_lung_reads-coregtor-default
0f306099bf95,DGAT1,NPDC1;HMG20B;ZBTB17;IRF7;ZGPAT;ZNF692;ZNF511;ZNF467;EBF4;TFEB;TCF3;MEF2B;CNOT3,13,100.0,0.0,exp04_lung_reads-coregtor-default
552bd9751bfc,DGCR2,CPTP;HIRIP3;ZBTB45;ZNF768;RXRA;ZNF362;ZXDC;ZNF425;PATZ1;ATOH8;ZNF517;ZNF777;HLCS;ZNF319;NFE2L1;ZNF282;IRX2;THAP11;ZNF524;MAGEF1;ZNF554;RFXANK;NELFB;ASCC1,24,80.0,0.2513,exp04_lung_reads-coregtor-default
b998e8dbd2a0,DGCR2,BACH1;ZNF174,2,6.6667,0.079,exp04_lung_reads-coregtor-default
98994459b61a,DGCR6L,ZNF524;SMUG1;RFXANK;SPAG7;NMRAL1;HIRIP3;ZNF688;ZNF414;CPTP;NFYC;ZNF205;AKR1A1;ZNF784;ZNF491,14,93.3333,0.3729,exp04_lung_reads-coregtor-default
d94a859683be,DGKD,ZBTB43;ZNF521;ZFP64;YOD1;ZFP2;HOXB7;ZNF610;NR6A1;ZNF391;CHD2;ZNF569;TET1;GABPA;ZNF415;GTF2IRD1;TCFL5;MEOX2;ZNF420;ZNF280D,19,52.7778,0.2669,exp04_lung_reads-coregtor-default
59e341a7b9cf,DGKD,ZNF835;ZSCAN26,2,5.5556,0.1374,exp04_lung_reads-coregtor-default
b79fed191886,DGKE,TBX19;CLK1;CBFA2T2;ENO1;ZBTB37;NFIB;ZNF506;ZNF571,8,72.7273,0.2606,exp04_lung_reads-coregtor-default
32bb4f599df3,DGKG,HIF3A;ADARB1;ZBTB16;HEYL;SOX13;FOXO1;ZFHX3;MEF2A;TBX2;NCOA3;TBX5,11,73.3333,0.3106,exp04_lung_reads-coregtor-default
43c52b03e283,DGKH,FUBP1;ELK4;ZBTB10;TRIP10,4,80.0,0.7505,exp04_lung_reads-coregtor-default
119139ba2838,DGKQ,ZNF76;IRF3;MBD1;ZNF276;FBXL19;GLI4;ZNF692;STAT2;ZBTB48;ZNF785,10,76.9231,0.1723,exp04_lung_reads-coregtor-default
a75e17761750,DGKZ,CXXC1;GTF3C5;GLI4;DMAP1;E4F1;ZNF341;RARG;ZNF133,8,72.7273,0.2161,exp04_lung_reads-coregtor-default
db32313920ca,DGLUCY,STAT3;BRCA1;USF2;ZNF846;CD59;ZNF518A;ZNF341;CTBP1,8,57.1429,0.2371,exp04_lung_reads-coregtor-default
fadc78eec4ae,DGLUCY,SATB2;GLI4,2,14.2857,0.1624,exp04_lung_reads-coregtor-default
9b97cfe2f0e8,DGUOK,GRHPR;HBP1;GTF2A2;GTF3A;ZCCHC17;C19orf25;RBM42;RORA;POLD2;POLE4;RFC2;CHD2;SIRT6;SPAG7;EXOSC3,15,78.9474,0.3365,exp04_lung_reads-coregtor-default
ad76f135f966,DHCR24,ESRP1;ESRP2;ZBTB42;FOXA2;GRHL2;EHF,6,100.0,0.0,exp04_lung_reads-coregtor-default
07879d388ada,DHCR7,SREBF2;ZBTB42;GOT1;PGR;ZNF227;TBX19;CLK1;CREB3L1;IRX6;RORB;EHF;ENO1,12,100.0,0.0,exp04_lung_reads-coregtor-default
32a6b5a73d91,DHDDS,EXO5;GTF2H3;ZNF287;FAAP24;ZBTB10;TSN;TRIP10;APEX1;ASH2L;PCK2;CSTF2;ZBTB45;ZSCAN25;PAXIP1;ZNF777;ZXDC;AKR1A1;PTCD1;RNF114,19,95.0,0.4406,exp04_lung_reads-coregtor-default
a996c11d0855,DHPS,CNOT3;ZNF775;CXXC1;ZNF692;STAT6;WDR83;GTF3C5;RNASEH2C;MZF1;ZNF358;NELFA;SIX5,12,85.7143,0.3976,exp04_lung_reads-coregtor-default
3d2020412109,DHRS1,HSPA5;HMG20B;HHAT;LDB1;RXRB;TCF7;KIF22;GLI4;ZNF76;KDM2B;MAP4K2;CEBPZ,12,60.0,0.1992,exp04_lung_reads-coregtor-default
68d79fb99104,DHRS12,HIF1A;ZNF763;ZNF662;ZNF517;CARF;ZNF554;ZNF362,7,87.5,0.4124,exp04_lung_reads-coregtor-default
f62643327b06,DHRS3,CREB5;DLX4,2,6.6667,0.1245,exp04_lung_reads-coregtor-default
a21439e5503c,DHRS3,HIF1A;TFDP2;RBMS1;FOSL1;NFKB1;IRX2;TEAD4;ZNF362;ZNF554;NKX2-1;KLF15,11,36.6667,0.1244,exp04_lung_reads-coregtor-default
35c82d1928d5,DHRS3,ZNF444;ZNF697,2,6.6667,0.081,exp04_lung_reads-coregtor-default
6ab0d64a86f0,DHRS4-AS1,AGGF1;ZFP64;ZNF561;ASH2L;ZBTB14;TFCP2;HLCS;ZNF311;SMUG1;ZNF174;ZNF691;ZNF287;ZNF835;ZNF212;ZNF391;ZNF491;GPAM;VPS4B;ZNF619;ZNF16,20,83.3333,0.3383,exp04_lung_reads-coregtor-default
2ccdfa0531fe,DHRS4L2,SPAG7;RFXANK;SMUG1;TFCP2;FIZ1;ZNF688;ZNF205;ZNF784;AFF4;ZNF524;CHD2;UBTF;ECSIT;SUCLG1;AKR1A1;ZNF414;LYL1;BRCA1;VPS72;C19orf25;HIRIP3;ZNF691;TIMELESS,23,92.0,0.445,exp04_lung_reads-coregtor-default
c2122ea30b47,DHRS7,TBX19;ZNF622;NFATC4;CBFA2T2;MTF2;SNRPB2;MAGOH;CERS2;CLK1;ZBTB42;SPATS2;ZNF548;EBF4;GOT1;EZH2;ZBTB17;SMC3;ZNF141;FOXA2,19,73.0769,0.3095,exp04_lung_reads-coregtor-default
42a90f5f87b7,DHRS7B,KDM4A;SUCLG1,2,6.8966,0.2548,exp04_lung_reads-coregtor-default
ec87eaf8c04c,DHRS7B,GOT1;ZBTB42;APEX1;ASH2L;ZBTB10;GTF2H3;EXO5;ZBTB45;GPAM;TSN;ZNF287;MLX;ZNF696;FAAP24;CSTF2;RFXANK;FIZ1;ARID5A;ZDHHC5;ZXDC;FUBP1;PTCD1,22,75.8621,0.1759,exp04_lung_reads-coregtor-default
f4da084306ac,DHTKD1,GPAM;PPARD;ASH2L;ZBTB14;ZXDC;ARID5A;IVD;HLCS;GATAD2A;FAAP24;ZNF311;RELB;SRBD1;BCL3;ZNF619;MLX,16,69.5652,0.1557,exp04_lung_reads-coregtor-default
c1e7b05730c5,DHTKD1,ZNF425;HOMEZ,2,8.6957,0.0791,exp04_lung_reads-coregtor-default
0664d7ed1255,DHX15,DHX36;USF2;ZNF524;GABPB1,4,100.0,0.0,exp04_lung_reads-coregtor-default
8ed0c4bb916e,DHX16,ZSCAN29;ZBTB49;CXXC1;ZNF142;ZFP3;ZNF641;ZNF384;ZNF653;DMAP1;ZNF530;ZSCAN21;ZNF594;ZSCAN32;ZNF75D;E4F1;ZNF41;ZKSCAN5;ZSCAN25;ZNF70;EXO5;PTCD1;ZNF707;ZNF225,23,79.3103,0.2129,exp04_lung_reads-coregtor-default
9fba233cfbca,DHX16,DGCR8;ZNF75A,2,6.8966,0.0907,exp04_lung_reads-coregtor-default
19c6559e4151,DHX29,DHX36;DIS3;UBP1;LARP4;PUM3;UBE2K;ZNF146;PSMD12;ZNF770;ZNF507;ZFP91;MAGEF1,12,63.1579,0.2631,exp04_lung_reads-coregtor-default
5fb9c3eb97ea,DHX29,ILF2;NCBP2;RAB18,3,15.7895,0.0921,exp04_lung_reads-coregtor-default
f44e3c91d11b,DHX30,DUS3L;NOC2L;PTCD1;GTF2F1;ZNF777;CSTF2;PAXIP1;ZBTB45;ASPSCR1,9,100.0,0.0,exp04_lung_reads-coregtor-default
639750c7d4d8,DHX32,TBP;GOT1,2,5.5556,0.2313,exp04_lung_reads-coregtor-default
46ae51eddd0f,DHX32,PHF1;MIEF1,2,5.5556,0.1449,exp04_lung_reads-coregtor-default
10b472b04196,DHX32,CREB3L1;PSMC2;ENO1;GTF3C2;IRX6;ELF5;PSMA6;ZNF629;MAFK,9,25.0,0.1389,exp04_lung_reads-coregtor-default
1567970055b4,DHX33,PDCD11;NCBP2;ABCF2;NOC2L;ZNF35;DUS3L;TERF2,7,87.5,0.4275,exp04_lung_reads-coregtor-default
6e69352faa38,DHX34,MXD1;MAX;IRF7,3,100.0,0.0,exp04_lung_reads-coregtor-default
2f792969390f,DHX35,ZNF75D;ZNF490,2,5.7143,0.2335,exp04_lung_reads-coregtor-default
7955f1d901a6,DHX35,ZNF517;ZNF18;SETDB1;ZNF133;ZNF7;XPA;ZNF619;ZNF287;ZNF662;ZNF530;ZNF665;NUP133;ZNF501;ZNF25;ZNF783;ING4;ZNF585A;ZNF572,18,51.4286,0.1265,exp04_lung_reads-coregtor-default
3bb9b34579c5,DHX37,NOC2L;ABCF2;PDCD11;E2F4;DUS3L,5,100.0,0.0,exp04_lung_reads-coregtor-default
a1d5070ac619,DHX38,KMT2B;EWSR1;ILF3;CIC;ZNF335;MLXIP;PHF8;KDM2A,8,100.0,0.0,exp04_lung_reads-coregtor-default
8967f249019d,DHX40,TFDP2;CREBL2;ZNF214;ZNF33B;BPTF;ZNF664;CHURC1,7,58.3333,0.2992,exp04_lung_reads-coregtor-default
0a093c4f7348,DHX57,ZNF287;CSTF2;PATZ1;NUP133;KDM4A;ZNF554;TRMO;PAXIP1;ZNF33A;ZNF596;ZSCAN25,11,73.3333,0.372,exp04_lung_reads-coregtor-default
b9454c944182,DHX57,ASCC1;ZNF311,2,13.3333,0.0139,exp04_lung_reads-coregtor-default
a872f04ea383,DHX58,ING4;SETDB1;ZNF517;ZDHHC24;ZNF133;ZKSCAN3;SMUG1;ZNF169;FOSL1;ZNF226;ZNF18;ZNF707;ZNF32;ZNF76;ATF6B;IVD;ZNF701;ZNF174;ZNF740;ZNF182;ZFP62;ZNF501;ZNF589,23,65.7143,0.2006,exp04_lung_reads-coregtor-default
1bfe430cfe37,DHX8,PAXIP1;RIOK2;ZNF777;PRDM4;CHAMP1;TSN;EXO5;CSTF2;ZSCAN25;ZDHHC5;ZBTB45,11,100.0,0.0,exp04_lung_reads-coregtor-default
e7d1c90b24a2,DHX9,ILF2;ABCF2,2,50.0,0.4396,exp04_lung_reads-coregtor-default
1ede13b65047,DIAPH1,ZFP64;ELF4;HIVEP2;GATAD2A;SMUG1;ZNF524;RFXANK;GPAM;ZNF213,9,60.0,0.3619,exp04_lung_reads-coregtor-default
64c2b89336c3,DIAPH2,MXI1;ARNT;TCF12;MBNL2;ATF7;JAZF1;ZBTB20;PRKAA2;ZBTB42;ZEB1;POU2F3;SETBP1;PLAGL2,13,72.2222,0.2163,exp04_lung_reads-coregtor-default
e5a1f3986437,DICER1,POU2F1;YOD1;KDM7A;RBPJ;ZNF516;ZKSCAN8;VPS72,7,53.8462,0.3139,exp04_lung_reads-coregtor-default
b6a5e32040da,DICER1,SOCS4;FUBP1,2,15.3846,0.133,exp04_lung_reads-coregtor-default
f60bf0d944c4,DIMT1,ABCF2;RAN;PUM3;NCBP2;HDAC2,5,100.0,0.0,exp04_lung_reads-coregtor-default
b480e4602eb2,DIO3OS,HIF3A;ZBTB16,2,100.0,0.0,exp04_lung_reads-coregtor-default
ff8169582171,DIP2A,CBFA2T2;TBX19;CLK1;ZNF548;ZBTB37;ZNF506;ZKSCAN1;ENO1;MAX;HMBOX1;KLF12;POU6F1,12,92.3077,0.2819,exp04_lung_reads-coregtor-default
d85a599bc8a0,DIP2B,KDM5A;NF1;THOC2;HBP1;ZBTB11;RAD21;NR2C2;PDS5A;BBX;ZFP91;ZNF770;SUCLG1;SMARCC1;RBPJ;ZNF676,15,41.6667,0.122,exp04_lung_reads-coregtor-default
826c5b198a47,DIP2C,ZCCHC14;BPTF;ZNF704;THRB;ZXDA;NFIX;FOXN3;SMAD4;ZNF711;SPI1,10,58.8235,0.2531,exp04_lung_reads-coregtor-default
908f01f0e4e9,DIPK1A,PRRX1;ELK4;SMAD5;TRPS1;IRX1;ARID5B;ZXDC;MEF2C;CREB3L2;MEX3C;ZNF267;RBFOX2;SOX4;CXXC5,14,50.0,0.1726,exp04_lung_reads-coregtor-default
e6538ff151c6,DIPK1A,PRKAA2;SMAD3,2,7.1429,0.0764,exp04_lung_reads-coregtor-default
cf9f4c1706ce,DIPK1B,TBX2;MAP4K2;LDB1,3,60.0,0.5093,exp04_lung_reads-coregtor-default
2ecca5fe8914,DIPK2A,ZFP1;ZHX1;GABPA,3,75.0,0.5491,exp04_lung_reads-coregtor-default
cab5c770b756,DIPK2B,SMAD1;NFIB;ZNF521,3,60.0,0.4134,exp04_lung_reads-coregtor-default
3bfc82f20328,DIS3L,ASH2L;GPAM;ZNF311;ZNF425;AGGF1;ZNF287;ZNF696;ZNF16;ZBTB14;ZXDC;TFCP2;EXO5;PAXIP1;ZNF490;FAAP24;KDM4A,16,80.0,0.3136,exp04_lung_reads-coregtor-default
65914ded1e1a,DIS3L2,MORN1;GLYCTK;HDAC8;XRCC1;ATF6B;ZNF236;ZNF700;ZNF662;ZBED5;SNAPC4;TIGD4;LAS1L;HLCS;KIF22;ZNF599;ZNF226;ZNF497;DMAP1,18,39.1304,0.1432,exp04_lung_reads-coregtor-default
d9ef72582aed,DIS3L2,ZNF33A;BRF1,2,4.3478,0.0489,exp04_lung_reads-coregtor-default
df6c3b146cd2,DIS3L2,ZNF707;SRBD1,2,4.3478,0.0479,exp04_lung_reads-coregtor-default
cfc56dc64d09,DISC1,STAT2;ZNF227;STAU2;ZFP90;ZKSCAN1;MAX,6,66.6667,0.2769,exp04_lung_reads-coregtor-default
ee9cfe54e243,DISP1,MAP4K2;ZNF250;TBX2;GATA3;MEIS2;ZNF182;ZNF836;ZFP14;HOXA2;ZNF555;ZNF345;FLI1;ZNF528;TBX4;ZNF821;HOXA4,16,59.2593,0.1661,exp04_lung_reads-coregtor-default
a6e807d189c3,DIXDC1,MXI1;ZNF704;NXPH3;FOXN3,4,40.0,0.4847,exp04_lung_reads-coregtor-default
5810720d13b7,DKC1,PUM3;ABCF2;RAN,3,100.0,0.0,exp04_lung_reads-coregtor-default
6b51a8937698,DKK3,PRKAA2;TCF21;TBX4;TRIP10;MSRB3;SETBP1;PGR;ARNT;EHF;ZEB1;IRX6;CLK1;POU2F3;MYLK;CEBPA,15,88.2353,0.318,exp04_lung_reads-coregtor-default
0f860cd33b57,DLAT,TSN;GTF2H3;MLX,3,75.0,0.4705,exp04_lung_reads-coregtor-default
88c4a0ddf9df,DLC1,ETV3;TRIB1;RARA,3,100.0,0.0,exp04_lung_reads-coregtor-default
caa26df8fd41,DLD,CRTC2;TRIP10;GTF2H3;SUCLG1;SRBD1;SMAD3;GPAM;CHAMP1;ZBTB42;MIOS;GOT1;VPS4B;PHF1;PSMC2;PCK2;MTHFD1;RIOK2,17,80.9524,0.2729,exp04_lung_reads-coregtor-default
c20d62d37b5c,DLEC1,TP73;FANK1;FOXJ1;ZNF273,4,100.0,0.0,exp04_lung_reads-coregtor-default
60a08d8f19d9,DLEU2,ZNF586;HP1BP3;ZNF506,3,75.0,0.5936,exp04_lung_reads-coregtor-default
773fbdab6b43,DLG1,NR3C1;THRB,2,8.6957,0.2302,exp04_lung_reads-coregtor-default
2ecf30bfb9b4,DLG1,ZNF148;ZHX1;ZNF644;NCOA1;SMAD4;BCLAF1;ZBTB44;BDP1;PURA;AEBP2;CREB1;ATF2;TEAD1;NCOA2,14,60.8696,0.2044,exp04_lung_reads-coregtor-default
48e6497fcbac,DLG3,PRDX5;EHF,2,4.878,0.1929,exp04_lung_reads-coregtor-default
cd124695adc5,DLG3,DLX4;FOXA1;OVOL2;ZNF396;GRHL2;DMRTA1;ASAP3;TEAD4;FOXP2;ZNF33B;ZNF69;CERS4;TFAP2C;RORC;ZNF664;ZBTB12;ZNF827;IRX5;MORN1;TFDP2;ZBTB22;SALL2;SPDEF,23,56.0976,0.1446,exp04_lung_reads-coregtor-default
527d6646e800,DLG4,TFCP2L1;TBX19;MAX;SPATS2;ZBTB42;FOXA2;ZNF506,7,70.0,0.3076,exp04_lung_reads-coregtor-default
d0e28af389fa,DLG5,PSMA6;NR2C2;PHF8;AHDC1;KMT2A;PRKAA2;PHF2;ZBED6;CIC;PGR;ZBTB20;NFAT5;GTPBP1;ARNT;NF1;PSMC2;MLXIP;ZNF83,18,72.0,0.2499,exp04_lung_reads-coregtor-default
4d35c45a551c,DLG5,MYLK;SOX5,2,8.0,0.0628,exp04_lung_reads-coregtor-default
3f4319f5e74d,DLGAP4,TRIP10;IRX6;RELA;TFE3;HSF1;ARID5A;PML;GLIS2;TFCP2L1;ZNF622,10,83.3333,0.4636,exp04_lung_reads-coregtor-default
4541ad1a9f43,DLL1,HOXB2;EBF4;CLK1;HOXB4;PCK2;PGR;TRIP10;ENO1;ZBTB42,9,45.0,0.2411,exp04_lung_reads-coregtor-default
c69d6132e699,DLL1,ZKSCAN1;ZSCAN18,2,10.0,0.055,exp04_lung_reads-coregtor-default
f31940d37158,DLL4,SOX7;HES1;TFCP2L1;ELK4;TRIP10;PML;TEAD2;ETS1;MEF2C;TBX19;STAT4;ZNF697,12,92.3077,0.3667,exp04_lung_reads-coregtor-default
e6502203e327,DLST,ZNF629;IRF2;NFX1;PPP5C;IKZF2;SP140;HOXB4;ZNF622;ZNF385D,9,20.4545,0.2064,exp04_lung_reads-coregtor-default
447d65e946bb,DMAC1,SMUG1;SUCLG1;SPAG7;ZNF213;CHD2;AKR1A1;FIZ1;TFCP2;RFXANK;ASH2L;ZFP64;TFAP4,12,63.1579,0.1942,exp04_lung_reads-coregtor-default
926eef4ccae0,DMAC1,UBTF;CHD1,2,10.5263,0.1438,exp04_lung_reads-coregtor-default
9b39dabbdf77,DMAC2,HIRIP3;NFYC;THAP11;ZNF524;ZNF341;CPTP;NELFB;ZNF205;RFXANK;SMUG1;ZNF582;VPS72;ZNF768;FIZ1;TIMELESS,15,60.0,0.3192,exp04_lung_reads-coregtor-default
6d5e698a2de2,DMBT1,IRX6;POU2F3,2,100.0,0.0,exp04_lung_reads-coregtor-default
1abb290ac788,DMD,PRKAA2;AEBP2;HEY2;MSRB3;MYLK;PGR,6,100.0,0.0,exp04_lung_reads-coregtor-default
6d53d4e4f373,DMKN,GRHL2;FOXA1;ESRP2;IRX3;ESRP1;IRX5;EHF;PRDX5,8,88.8889,0.7277,exp04_lung_reads-coregtor-default
d940f75f49b2,DMPK,TBX2;NPDC1;HOXA4;EBF4;ZNF135;HOXB3;POU2F3;ZNF471,8,57.1429,0.2129,exp04_lung_reads-coregtor-default
934f8ef3c536,DMTF1,ZNF224;ZNF182;KLF8;PROX2;ZNF91;ZBTB37;ZNF891;ZNF512;ZNF248;ZNF345;SNRNP70;ZNF571;ZFP14;CREBZF;ATF7;ZNF471;ZKSCAN1;ZNF493;ZNF540;ZBTB25,20,86.9565,0.2903,exp04_lung_reads-coregtor-default
b7a4befd2e65,DMTN,TPPP;CERS4;HIRIP3;PRDX5;HIF1A;ZNF444;RBPJ;IRX2;FOXO4;VPS72;RFX1;ZBTB43;ZNF33B,13,54.1667,0.3111,exp04_lung_reads-coregtor-default
1803e412fd05,DMWD,ZNF471;TBX2;ATF7;E4F1;RFX1;ZNF135;ZNF667;HOXB3;SNRNP70;PHF2;PSMD12;ZNF532,12,28.5714,0.2246,exp04_lung_reads-coregtor-default
48215f4135c6,DMWD,ZNF853;ADARB1,2,4.7619,0.1237,exp04_lung_reads-coregtor-default
6c59953eed01,DMWD,ZNF154;PRDM11,2,4.7619,0.1082,exp04_lung_reads-coregtor-default
58e289d0ec7d,DMXL1,GTF2I;RPL35;DRAP1;BDP1;ELF1;NCOA2;EP300;NUP133;PRKAA1;TAGLN2;ZNF770;SMC3;MBTPS2;RFX7;ZNF714;SF3B1;MAPK1;HSF1,18,69.2308,0.1825,exp04_lung_reads-coregtor-default
483944b45353,DMXL1,NFATC3;IRF7,2,7.6923,0.1103,exp04_lung_reads-coregtor-default
33334884d603,DMXL1,NNT;ZNF573,2,7.6923,0.0192,exp04_lung_reads-coregtor-default
3c7bfcfa92fa,DMXL2,POU2F2;ZNF267;TFEC;IKZF1,4,66.6667,0.3125,exp04_lung_reads-coregtor-default
b64c86702385,DNAAF1,FANK1;TP73;FOXJ1,3,100.0,0.0,exp04_lung_reads-coregtor-default
2748cd7ad986,DNAAF5,KDM4A;ZSCAN5A;MAGEF1;GTF2H3;ZNF3;PATZ1;ZBTB45;CSTF2;PPP5C;APEX1;MIOS;RUVBL1;ZNF324B;ZFP3,14,82.3529,0.1763,exp04_lung_reads-coregtor-default
02934dd644d4,DNAAF9,CARF;ZNF577;ZNF585A;ING4;BPTF;ZKSCAN3;ZNF546;KLF8;ZNF846;ZNF737;ZNF439;ZNF75D,12,75.0,0.2854,exp04_lung_reads-coregtor-default
ae148b3d0fef,DNAH1,MORN1;ZNF273;MYB;FANK1;ZNF440;ZNF19;ZFHX2;TIGD4,8,100.0,0.0,exp04_lung_reads-coregtor-default
69dcee9850b5,DNAH17,ZBTB17;PPARD;RELA;MXD1;YEATS4;ARID3B;ASH2L;ETS2;NFKB2;CRTC2;MCTP2;RNF114;GMEB2;NFIX;MBTPS2;HSF1;ZNF16,17,68.0,0.227,exp04_lung_reads-coregtor-default
bf2ec409982d,DNAH5,FOXJ1;FOXA1;ARX;SOX2,4,100.0,0.0,exp04_lung_reads-coregtor-default
77358a5d1bf3,DNAJA1,TAF7;ZNF410;HSPA1L;NFYA;ZNF687;MSX1;NFKB1;TRIM69;HNRNPC;CLK1;ANXA1;ZNF441;GTF3C2;ZNF580;ZNF629,15,83.3333,0.2327,exp04_lung_reads-coregtor-default
da2c3faf0d3c,DNAJA2,RBM7;RBMS1;CREM;OTUD4;SOCS4;RNF138;NFE2L2,7,58.3333,0.472,exp04_lung_reads-coregtor-default
734c3a651d9f,DNAJA3,ZNF576;ZNF485;ZNF696;EXOSC3;TIMM44;ZNF202;PDCD11;ZNF74;C19orf25;RBBP5;ZNF239;POLR3A;ZNF341;ZNF320;TFAP4;POLD2,16,88.8889,0.3687,exp04_lung_reads-coregtor-default
da6f72ff8e36,DNAJA4,TAF7;ZFHX2;HSPA1L;MSX1;CLK1;UBB;ESRRG;ZNF629;ANXA1;RFX2;ETV5;ZNF169;GTF3C2;SOX4;MORN1;SIX4;SIX1;GRHL1;PCK2;ZBTB11;ZNF670;NUCB1;ZNF273;MAFF;VENTX;HNF4G;ZDHHC24;NFYA;HNRNPH3,29,93.5484,0.1897,exp04_lung_reads-coregtor-default
116a47d23508,DNAJB1,UBB,1,100.0,0.0,exp04_lung_reads-coregtor-default
1216b7210910,DNAJB11,NME1;RAN;HSPA5;CANX,4,100.0,0.0,exp04_lung_reads-coregtor-default
c4f458c05cac,DNAJB12,ZBTB45;EXO5;FIZ1;VPS4B;TSN;ZNF777;DUS3L;PAXIP1;ZXDC;ZSCAN5A,10,66.6667,0.4243,exp04_lung_reads-coregtor-default
9aaea2a1d102,DNAJB14,ZNF148;ZBTB41;NCOA2;PRKAA1;GABPA;ZNF699,6,66.6667,0.414,exp04_lung_reads-coregtor-default
c0e28c6d8100,DNAJB2,CTBP1;CXXC1;PKNOX1;HSPA1L;ZNF527;VPS72;ZNF582;ZNF285;TFCP2;ZNF768;ZBTB3;SOD1;HIRIP3;ZFP2;ZFP41;NFATC3;NFYC;WDR83;ZNF786;STAT6;ZNF691;ZNF341;ZNF524,23,71.875,0.3792,exp04_lung_reads-coregtor-default
def159182163,DNAJB2,BRCA1;ZNF688;ZNF177,3,9.375,0.1679,exp04_lung_reads-coregtor-default
97959d67f17b,DNAJB4,UBB;HSPA1L;ZNF629;CLK1;ATF2,5,55.5556,0.2517,exp04_lung_reads-coregtor-default
23d3a7763500,DNAJB5,PPARD;PDLIM5;BCL3;ARID5A;GPAM;TEAD3;RXRA;ZSWIM1,8,61.5385,0.3062,exp04_lung_reads-coregtor-default
eb7f06dd3701,DNAJB6,ZNF200;SMAD2,2,3.8462,0.4,exp04_lung_reads-coregtor-default
dc41d7ea123f,DNAJB6,PKNOX1;HSPA1L;TBPL1;TAF7;SOD1;SPR;UBB;CLK1;TRIM69;ZNF629;MSRB3;MSX1;HP1BP3;TOPORS;AEBP2;CEBPG;KDM5A;ANXA1;LCOR;BANP;ZFP1;ZNF83;ILF3;ZNF701;TFCP2L1;ZNF587B;YY1;ZBTB2,28,53.8462,0.3259,exp04_lung_reads-coregtor-default
785e3382e1c8,DNAJB6,NFYA;HTATIP2,2,3.8462,0.1554,exp04_lung_reads-coregtor-default
4134db09cc28,DNAJB6,TIGD3;DNAJC21,2,3.8462,0.1214,exp04_lung_reads-coregtor-default
a26a7a153dcf,DNAJB6,ATF2;ZNF571;NFATC3;AHCTF1;HUNK;ZNF227,6,11.5385,0.0808,exp04_lung_reads-coregtor-default
be75dd98644d,DNAJB9,HSPA5;STAT3;LDB1,3,100.0,0.0,exp04_lung_reads-coregtor-default
b38eb98fb391,DNAJC1,HDAC2;YWHAE;SSRP1;TCF7L2;AVEN;CREB3;RAB7A;CANX;TEAD4,9,56.25,0.2358,exp04_lung_reads-coregtor-default
a5bd8c42a593,DNAJC1,FOXP4;CEBPG,2,12.5,0.1086,exp04_lung_reads-coregtor-default
90c8721c0fac,DNAJC10,RUVBL1;POLD2;CANX;NME1;P4HB;GTF2H3;PDCD11;SRBD1,8,80.0,0.4326,exp04_lung_reads-coregtor-default
