cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
f0131b6f93a1,ABHD12,ZEB1;HMGA1;SNRPB2;TRAF4;PURA;OVOL2;ASPSCR1;CENPB;NR2F6;NELFA;ZNF341;ZBTB45;ZNF408;ZNF460;ZNF414;ARID5B;TCF4;CRTC2;ERF;TIGD3;ATF6B,21,30.0,0.0645,exp04_luad-coregtor-default
a6d92c1ad5ba,ABHD12,ZNF564;KDM4C;TRIB3;SCAND1,4,5.7143,0.0609,exp04_luad-coregtor-default
c542246031cb,ABHD12,PIK3C3;USF2;E2F1;DRAP1,4,5.7143,0.044,exp04_luad-coregtor-default
693c5ef0634c,ABHD12,SOX12;HES6,2,2.8571,0.0389,exp04_luad-coregtor-default
d952ed2c820b,ABHD12,ZNF513;ZBTB20,2,2.8571,0.0318,exp04_luad-coregtor-default
67f98fad3099,ABHD13,GABPA;MBNL2;RB1;PRDM5;RBMS1;DIS3;NOC2L;ZNF768;ELF1;TFAP4,10,58.8235,0.2526,exp04_luad-coregtor-default
12658e79bee6,ABHD14B,ACAA1;REST;HNF1B;ZNF765;RLF;GTF2A1;ZNF146;DHX36;IVD;SOCS4;HLTF,11,34.375,0.1549,exp04_luad-coregtor-default
e2ea30183c7b,ABHD14B,ZNF518A;BDP1,2,6.25,0.093,exp04_luad-coregtor-default
8df6121b7ea7,ABHD15,AHDC1;EZR,2,3.2787,0.1908,exp04_luad-coregtor-default
8e60e4d9384d,ABHD15,ZNF592;NFE2L1;PHF12;ZNF319;ZDHHC5;SREBF2;HNRNPLL;RPL35;NR2F2;SKI;ZNF213;TFE3,12,19.6721,0.1458,exp04_luad-coregtor-default
97a64e1bd151,ABHD15,CREB3L1;UBTF,2,3.2787,0.0818,exp04_luad-coregtor-default
9d76c34f80ba,ABHD15,METTL14;RPL6,2,3.2787,0.0347,exp04_luad-coregtor-default
0b950e50ab45,ABHD17A,C19orf25;ZNF414;RNASEH2C;BAD;TSC22D4;MXD4;ASPSCR1;SIRT6;ZNF628;E4F1;LYL1;RARA;ZNF837;MAFK;CPTP;ZNF598;HSF1;KLF16;ZNF688;HMG20B;ERF;ZNF524;NR1H2;IRF3;DUS3L;NELFA;GTPBP6;RBM42;SIX5;ESRRA;ZNF787,31,96.875,0.3401,exp04_luad-coregtor-default
